Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
Player 8 (Team A) enters the game for Player 3 (Team A) | 34 | 35 | 0.273 | 0.727
Player 10 (Team B) blocks Player 5 (Team A) 's 3-foot layup | 34 | 35 | 0.257 | 0.743
Player 14 (Team B) defensive rebound | 34 | 35 | 0.251 | 0.749
Player 13 (Team B) misses driving floating jump shot | 34 | 35 | 0.269 | 0.731
Player 5 (Team A) defensive rebound | 34 | 35 | 0.275 | 0.725
End of the 1st Quarter | 34 | 35 | 0.264 | 0.736
Player 7 (Team B) enters the game for Player 4 (Team B) / Player 8 (Team B) enters the game for Player 14 (Team B) / Player 5 (Team B) enters the game for Player 1 (Team B) / Player 4 (Team A) enters the game for Player 6 (Team A) / Player 1 (Team A) enters the game for Player 17 (Team A) | 34 | 35 | 0.264 | 0.736
Player 10 (Team B) kicked ball violation | 34 | 35 | 0.252 | 0.748
Player 1 (Team A) makes 29-foot three point jumper (Player 11 (Team A) assists) | 37 | 35 | 0.327 | 0.673
Player 5 (Team B) makes two point shot (Player 10 (Team B) assists) | 37 | 37 | 0.303 | 0.697
Player 4 (Team A) misses three point jumper | 37 | 37 | 0.285 | 0.715
Player 4 (Team A) offensive rebound | 37 | 37 | 0.304 | 0.696
Player 1 (Team A) misses 26-foot three point jumper | 37 | 37 | 0.286 | 0.714
Player 7 (Team B) defensive rebound | 37 | 37 | 0.28 | 0.72
Player 7 (Team B) misses two point shot | 37 | 37 | 0.3 | 0.7
Player 11 (Team A) defensive rebound | 37 | 37 | 0.306 | 0.694
Player 1 (Team A) misses running pullup jump shot | 37 | 37 | 0.288 | 0.712
Player 8 (Team B) defensive rebound | 37 | 37 | 0.281 | 0.719
Player 8 (Team B) misses 26-foot three point jumper | 37 | 37 | 0.301 | 0.699
Player 1 (Team A) defensive rebound | 37 | 37 | 0.308 | 0.692
Player 4 (Team A) makes 26-foot three point jumper (Player 1 (Team A) assists) | 40 | 37 | 0.359 | 0.641
Team B Full timeout | 40 | 37 | 0.359 | 0.641
Player 7 (Team B) misses 2-foot two point shot | 40 | 37 | 0.385 | 0.615
Player 10 (Team B) offensive rebound / Player 10 (Team B) makes dunk | 40 | 39 | 0.339 | 0.661
Player 8 (Team A) misses 6-foot two point shot | 40 | 39 | 0.317 | 0.683
Player 10 (Team B) defensive rebound | 40 | 39 | 0.31 | 0.69
Player 4 (Team A) personal foul | 40 | 39 | 0.313 | 0.687
Player 10 (Team B) makes two point shot (Player 8 (Team B) assists) | 40 | 41 | 0.289 | 0.711
Player 1 (Team A) misses 27-foot three point jumper | 40 | 41 | 0.271 | 0.729
Player 8 (Team B) defensive rebound | 40 | 41 | 0.265 | 0.735
Player 13 (Team B) misses 27-foot jump bank shot | 40 | 41 | 0.285 | 0.715
Player 8 (Team A) defensive rebound | 40 | 41 | 0.292 | 0.708
Player 13 (Team B) personal foul | 40 | 41 | 0.292 | 0.708
Player 11 (Team A) misses 26-foot three point jumper | 40 | 41 | 0.274 | 0.726
Player 7 (Team B) defensive rebound | 40 | 41 | 0.268 | 0.732
Player 7 (Team B) lost ball turnover (Player 11 (Team A) steals) | 40 | 41 | 0.294 | 0.706
Player 8 (Team A) makes two point shot (Player 11 (Team A) assists) | 42 | 41 | 0.319 | 0.681
Player 7 (Team B) makes 27-foot three point jumper (Player 13 (Team B) assists) | 42 | 44 | 0.27 | 0.73
Player 4 (Team A) misses 24-foot three point jumper | 42 | 44 | 0.254 | 0.746
Player 13 (Team B) defensive rebound | 42 | 44 | 0.249 | 0.751
Player 7 (Team B) makes three point jumper (Player 13 (Team B) assists) | 42 | 47 | 0.205 | 0.795
Team A Full timeout / Player 7 (Team A) enters the game for Player 5 (Team A) | 42 | 47 | 0.205 | 0.795
Player 11 (Team A) makes 7-foot two point shot (Player 8 (Team A) assists) | 44 | 47 | 0.227 | 0.773
Player 4 (Team A) blocks Player 10 (Team B) 's 6-foot layup | 44 | 47 | 0.246 | 0.754
Player 8 (Team A) defensive rebound | 44 | 47 | 0.253 | 0.747
Player 5 (Team B) shooting foul / Player 8 (Team A) makes free throw 1 of 2 / Player 8 (Team A) misses free throw 2 of 2 | 45 | 47 | 0.252 | 0.748
Player 8 (Team B) defensive rebound | 45 | 47 | 0.252 | 0.748
Player 1 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 2 / Player 2 (Team B) enters the game for Player 13 (Team B) / Player 3 (Team B) enters the game for Player 10 (Team B) / Player 3 (Team A) enters the game for Player 8 (Team A) / Player 5 (Team B) makes free throw 2 of 2 | 45 | 49 | 0.23 | 0.77
Player 4 (Team A) makes 11-foot pullup jump shot (Player 1 (Team A) assists) | 47 | 49 | 0.253 | 0.747
Player 5 (Team B) misses 27-foot three point jumper | 47 | 49 | 0.273 | 0.727
Player 7 (Team A) defensive rebound | 47 | 49 | 0.279 | 0.721
Player 1 (Team A) bad pass (Player 8 (Team B) steals) | 47 | 49 | 0.254 | 0.746
Player 7 (Team B) makes driving dunk (Player 8 (Team B) assists) | 47 | 51 | 0.232 | 0.768
Player 7 (Team B) blocks Player 1 (Team A)'s driving layup | 47 | 51 | 0.215 | 0.785
Player 8 (Team B) defensive rebound | 47 | 51 | 0.209 | 0.791
Player 8 (Team B) makes two point shot (Player 2 (Team B) assists) | 47 | 53 | 0.19 | 0.81
Player 4 (Team A) makes 7-foot driving floating jump shot (Player 1 (Team A) assists) | 49 | 53 | 0.21 | 0.79
Player 3 (Team B) misses 7-foot two point shot | 49 | 53 | 0.229 | 0.771
Player 8 (Team B) offensive rebound / Player 8 (Team B) makes two point shot | 49 | 55 | 0.191 | 0.809
Player 1 (Team A) misses driving floating jump shot | 49 | 55 | 0.177 | 0.823
Player 2 (Team B) defensive rebound | 49 | 55 | 0.173 | 0.827
Player 3 (Team B) makes dunk (Player 2 (Team B) assists) / Team A Full timeout / Player 1 (Team B) enters the game for Player 5 (Team B) / Player 17 (Team A) enters the game for Player 11 (Team A) / Player 6 (Team A) enters the game for Player 4 (Team A) | 49 | 57 | 0.153 | 0.847
Player 7 (Team A) makes driving layup | 51 | 57 | 0.173 | 0.827
Player 1 (Team B) misses 27-foot three point jumper | 51 | 57 | 0.188 | 0.812
Player 3 (Team A) defensive rebound | 51 | 57 | 0.193 | 0.807
Player 6 (Team A) misses three point shot | 51 | 57 | 0.178 | 0.822
Player 7 (Team A) offensive rebound | 51 | 57 | 0.193 | 0.807
Player 1 (Team A) makes driving floating jump shot (Player 7 (Team A) assists) | 53 | 57 | 0.214 | 0.786
Player 7 (Team B) makes 26-foot three point jumper (Player 1 (Team B) assists) | 53 | 60 | 0.173 | 0.827
Player 3 (Team A) makes 26-foot three point jumper (Player 1 (Team A) assists) | 56 | 60 | 0.216 | 0.784
Player 8 (Team B) makes 2-foot layup (Player 1 (Team B) assists) / Player 3 (Team A) shooting foul / Player 4 (Team B) enters the game for Player 7 (Team B) / Player 8 (Team B) makes free throw 1 of 1 | 56 | 63 | 0.174 | 0.826
Player 3 (Team A) misses 23-foot step back jumpshot | 56 | 63 | 0.159 | 0.841
Player 2 (Team B) defensive rebound | 56 | 63 | 0.154 | 0.846
Player 2 (Team B) misses two point shot | 56 | 63 | 0.169 | 0.831
Player 8 (Team B) offensive rebound / Player 8 (Team B) makes dunk | 56 | 65 | 0.138 | 0.862
Player 1 (Team A) makes 26-foot three point jumper (Player 3 (Team A) assists) | 59 | 65 | 0.174 | 0.826
Player 7 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 5 (Team B) enters the game for Player 8 (Team B) / Player 4 (Team A) enters the game for Player 17 (Team A) / Player 1 (Team B) makes free throw 2 of 2 | 59 | 67 | 0.156 | 0.844
Player 7 (Team A) makes layup (Player 1 (Team A) assists) | 61 | 67 | 0.175 | 0.825
Player 1 (Team B) misses 27-foot three point jumper | 61 | 67 | 0.192 | 0.808
Player 7 (Team A) defensive rebound | 61 | 67 | 0.197 | 0.803
Player 3 (Team A) misses layup | 61 | 67 | 0.181 | 0.819
Player 1 (Team B) defensive rebound | 61 | 67 | 0.176 | 0.824
Player 5 (Team B) misses 25-foot three point shot | 61 | 67 | 0.192 | 0.808
Player 6 (Team A) defensive rebound | 61 | 67 | 0.198 | 0.802
Player 3 (Team A) makes 26-foot step back jumpshot (Player 6 (Team A) assists) | 64 | 67 | 0.247 | 0.753
Player 1 (Team B) makes 13-foot driving floating jump shot | 64 | 69 | 0.222 | 0.778
Player 11 (Team A) enters the game for Player 3 (Team A) | 64 | 69 | 0.222 | 0.778
Player 1 (Team A) misses driving floating jump shot | 64 | 69 | 0.204 | 0.796
Player 2 (Team B) defensive rebound | 64 | 69 | 0.197 | 0.803
Player 3 (Team B) makes 24-foot three point shot (Player 4 (Team B) assists) | 64 | 72 | 0.157 | 0.843
Player 3 (Team B) personal foul / Player 3 (Team A) enters the game for Player 11 (Team A) | 64 | 72 | 0.187 | 0.813
Player 6 (Team A) makes layup (Player 1 (Team A) assists) | 66 | 72 | 0.175 | 0.825
Player 2 (Team B) misses driving floating jump shot / Team B offensive team rebound / End of the 2nd Quarter | 66 | 72 | 0.189 | 0.811
Player 8 (Team A) enters the game for Player 6 (Team A) | 66 | 72 | 0.189 | 0.811
Player 3 (Team A) makes 11-foot two point shot | 68 | 72 | 0.222 | 0.778
Player 1 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 2 / Player 5 (Team B) makes free throw 2 of 2 | 68 | 74 | 0.2 | 0.8
Player 3 (Team A) makes 9-foot driving floating jump shot | 70 | 74 | 0.224 | 0.776
Player 3 (Team B) makes 25-foot three point jumper (Player 1 (Team B) assists) | 70 | 77 | 0.176 | 0.824
Player 3 (Team B) personal foul | 70 | 77 | 0.178 | 0.822
Player 1 (Team A) makes 6-foot two point shot | 72 | 77 | 0.2 | 0.8
Player 2 (Team B) misses 27-foot three point jumper | 72 | 77 | 0.22 | 0.78
Player 8 (Team A) defensive rebound | 72 | 77 | 0.226 | 0.774
Player 1 (Team A) makes 11-foot two point shot | 74 | 77 | 0.253 | 0.747
Player 1 (Team B) misses driving floating jump shot | 74 | 77 | 0.278 | 0.722
Player 1 (Team B) offensive rebound | 74 | 77 | 0.254 | 0.746
Player 4 (Team B) makes 2-foot driving dunk | 74 | 79 | 0.227 | 0.773
Player 8 (Team A) traveling | 74 | 79 | 0.201 | 0.799
Player 4 (Team A) shooting foul / Player 1 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 1 (Team B) misses free throw 2 of 2 | 74 | 79 | 0.229 | 0.771
Player 8 (Team A) defensive rebound | 74 | 79 | 0.229 | 0.771
Player 3 (Team B) personal foul | 74 | 79 | 0.229 | 0.771
Player 1 (Team A) misses two point shot | 74 | 79 | 0.21 | 0.79
Player 4 (Team B) defensive rebound | 74 | 79 | 0.204 | 0.796
Player 5 (Team B) makes 27-foot three point jumper (Player 4 (Team B) assists) | 74 | 82 | 0.156 | 0.844
Team A Full timeout | 74 | 82 | 0.156 | 0.844
Player 3 (Team A) makes 24-foot three point jumper (Player 1 (Team A) assists) | 77 | 82 | 0.204 | 0.796
Player 4 (Team B) misses layup | 77 | 82 | 0.224 | 0.776
Player 1 (Team A) defensive rebound | 77 | 82 | 0.231 | 0.769
Player 7 (Team A) makes dunk (Player 1 (Team A) assists) | 79 | 82 | 0.26 | 0.74
Player 2 (Team B) misses 26-foot three point jumper | 79 | 82 | 0.286 | 0.714
Player 3 (Team B) offensive rebound | 79 | 82 | 0.26 | 0.74
Player 1 (Team B) lost ball turnover (Player 8 (Team A) steals) | 79 | 82 | 0.295 | 0.705
Player 5 (Team B) shooting foul / Player 8 (Team A) makes free throw 1 of 2 / Player 10 (Team B) enters the game for Player 3 (Team B) / Player 8 (Team A) misses free throw 2 of 2 | 80 | 82 | 0.294 | 0.706
Player 10 (Team B) defensive rebound | 80 | 82 | 0.294 | 0.706
Player 5 (Team B) makes 26-foot three pointer | 80 | 85 | 0.232 | 0.768
Player 8 (Team A) misses 23-foot three point jumper | 80 | 85 | 0.21 | 0.79
Player 2 (Team B) defensive rebound | 80 | 85 | 0.203 | 0.797
Player 5 (Team B) misses 26-foot three point shot | 80 | 85 | 0.225 | 0.775
Player 10 (Team B) offensive rebound / Player 10 (Team B) misses tip shot | 80 | 85 | 0.225 | 0.775
Player 8 (Team A) defensive rebound | 80 | 85 | 0.232 | 0.768
Player 8 (Team A) misses two point shot | 80 | 85 | 0.21 | 0.79
Player 2 (Team B) defensive rebound | 80 | 85 | 0.202 | 0.798
Player 8 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 14 (Team B) enters the game for Player 5 (Team B) / Player 11 (Team A) enters the game for Player 8 (Team A) / Player 1 (Team B) makes free throw 2 of 2 | 80 | 87 | 0.176 | 0.824
Player 11 (Team A) misses 17-foot pullup jump shot | 80 | 87 | 0.156 | 0.844
Player 14 (Team B) defensive rebound | 80 | 87 | 0.15 | 0.85
Player 2 (Team B) out of bounds bad pass turnover | 80 | 87 | 0.176 | 0.824
Player 1 (Team B) shooting foul / Player 7 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 6 (Team A) enters the game for Player 1 (Team A) / Player 7 (Team A) makes free throw 2 of 2 | 81 | 87 | 0.175 | 0.825
Player 1 (Team B) makes 12-foot driving floating jump shot (Player 2 (Team B) assists) / Player 6 (Team A) shooting foul / Player 17 (Team A) enters the game for Player 4 (Team A) / Player 1 (Team B) makes free throw 1 of 1 | 81 | 90 | 0.13 | 0.87
Player 3 (Team A) makes 18-foot two point shot | 83 | 90 | 0.149 | 0.851
Player 14 (Team B) misses 23-foot three point jumper | 83 | 90 | 0.169 | 0.831
Player 6 (Team A) defensive rebound | 83 | 90 | 0.175 | 0.825
Player 3 (Team A) makes two point shot | 85 | 90 | 0.202 | 0.798
Player 2 (Team B) misses 26-foot three point jumper | 85 | 90 | 0.228 | 0.772
Player 4 (Team B) offensive rebound | 85 | 90 | 0.201 | 0.799
Player 1 (Team B) misses 25-foot three point jumper | 85 | 90 | 0.228 | 0.772
Player 7 (Team A) defensive rebound | 85 | 90 | 0.237 | 0.763
Player 17 (Team A) makes 24-foot three point jumper (Player 7 (Team A) assists) | 88 | 90 | 0.303 | 0.697
Team B Full timeout / Player 13 (Team B) enters the game for Player 2 (Team B) / Player 5 (Team A) enters the game for Player 7 (Team A) | 88 | 90 | 0.303 | 0.697
Player 4 (Team B) misses two point shot | 88 | 90 | 0.335 | 0.665
Player 17 (Team A) defensive rebound | 88 | 90 | 0.345 | 0.655
Player 17 (Team A) makes 10-foot two point shot (Player 6 (Team A) assists) | 90 | 90 | 0.39 | 0.61
Player 5 (Team A) blocks Player 14 (Team B)'s driving layup | 90 | 90 | 0.423 | 0.577
Player 10 (Team B) offensive rebound / Player 10 (Team B) makes two point shot | 90 | 92 | 0.348 | 0.652
Player 17 (Team A) misses 11-foot pullup jump shot | 90 | 92 | 0.317 | 0.683
Player 5 (Team A) offensive rebound / Player 10 (Team B) shooting foul / Player 5 (Team A) makes free throw 1 of 2 / Player 8 (Team A) enters the game for Player 3 (Team A) / Player 5 (Team A) makes free throw 2 of 2 | 92 | 92 | 0.394 | 0.606
Player 13 (Team B) misses 19-foot pullup jump shot | 92 | 92 | 0.428 | 0.572
Player 6 (Team A) defensive rebound | 92 | 92 | 0.439 | 0.561
Player 6 (Team A) makes two point shot | 94 | 92 | 0.489 | 0.511
Player 13 (Team B) makes 24-foot three point jumper (Player 1 (Team B) assists) | 94 | 95 | 0.397 | 0.603
Player 11 (Team A) misses 21-foot pullup jump shot | 94 | 95 | 0.361 | 0.639
Player 14 (Team B) defensive rebound | 94 | 95 | 0.349 | 0.651
Player 8 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 1 (Team B) misses free throw 2 of 2 | 94 | 96 | 0.354 | 0.646
Player 14 (Team B) offensive rebound / Player 14 (Team B) misses tip shot | 94 | 96 | 0.342 | 0.658
Player 8 (Team A) defensive rebound | 94 | 96 | 0.354 | 0.646
Player 6 (Team A) misses 27-foot three point pullup jump shot / Team A offensive team rebound / End of the 3rd Quarter | 94 | 96 | 0.329 | 0.671
Player 8 (Team B) enters the game for Player 4 (Team B) / Player 7 (Team B) enters the game for Player 14 (Team B) / Player 5 (Team B) enters the game for Player 1 (Team B) / Player 4 (Team A) enters the game for Player 11 (Team A) / Player 1 (Team A) enters the game for Player 17 (Team A) | 94 | 96 | 0.329 | 0.671
Player 13 (Team B) misses 27-foot three point jumper | 94 | 96 | 0.341 | 0.659
Player 10 (Team B) offensive rebound | 94 | 96 | 0.31 | 0.69
Player 10 (Team B) misses layup | 94 | 96 | 0.342 | 0.658
Player 5 (Team A) defensive rebound | 94 | 96 | 0.352 | 0.648
Player 1 (Team A) misses 31-foot three point jumper | 94 | 96 | 0.321 | 0.679
Player 13 (Team B) defensive rebound | 94 | 96 | 0.31 | 0.69
Player 6 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 3 / Player 5 (Team B) makes free throw 2 of 3 / Player 5 (Team B) makes free throw 3 of 3 | 94 | 99 | 0.223 | 0.777
Player 8 (Team A) makes 27-foot three point jumper (Player 1 (Team A) assists) | 97 | 99 | 0.304 | 0.696
Player 7 (Team B) misses 24-foot three point jumper | 97 | 99 | 0.339 | 0.661
Player 10 (Team B) offensive rebound | 97 | 99 | 0.304 | 0.696
Player 5 (Team B) misses 26-foot three point pullup jump shot | 97 | 99 | 0.34 | 0.66
Player 8 (Team A) defensive rebound | 97 | 99 | 0.352 | 0.648
Player 7 (Team B) shooting foul / Player 8 (Team A) makes free throw 1 of 2 / Player 8 (Team A) makes free throw 2 of 2 | 99 | 99 | 0.406 | 0.594
Player 5 (Team B) makes layup (Player 10 (Team B) assists) / Player 6 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 1 | 99 | 102 | 0.306 | 0.694
Player 5 (Team B) blocks Player 1 (Team A) 's 7-foot driving layup | 99 | 102 | 0.269 | 0.731
Player 1 (Team A) offensive rebound | 99 | 102 | 0.306 | 0.694
Player 6 (Team A) misses 26-foot three point jumper | 99 | 102 | 0.269 | 0.731
Player 5 (Team A) vs. Player 10 (Team B) / Team A offensive team rebound | 99 | 102 | 0.306 | 0.694
Player 5 (Team A) out of bounds lost ball turnover | 99 | 102 | 0.256 | 0.744
Player 7 (Team B) makes 6-foot two point shot | 99 | 104 | 0.216 | 0.784
Player 1 (Team A) misses two point shot | 99 | 104 | 0.187 | 0.813
Player 8 (Team B) defensive rebound | 99 | 104 | 0.177 | 0.823
Player 8 (Team B) makes 27-foot three point jumper (Player 5 (Team B) assists) | 99 | 107 | 0.114 | 0.886
Team A Full timeout / Player 3 (Team B) enters the game for Player 10 (Team B) / Player 11 (Team A) enters the game for Player 5 (Team A) / Player 7 (Team A) enters the game for Player 6 (Team A) | 99 | 107 | 0.114 | 0.886
Player 7 (Team A) makes 2-foot dunk (Player 4 (Team A) assists) / Player 7 (Team B) shooting foul / Player 7 (Team A) makes free throw 1 of 1 | 102 | 107 | 0.18 | 0.82
Player 5 (Team B) offensive foul / Player 5 (Team B) turnover | 102 | 107 | 0.219 | 0.781
Player 4 (Team A) lost ball turnover (Player 5 (Team B) steals) | 102 | 107 | 0.179 | 0.821
Player 7 (Team B) misses 26-foot three point jumper | 102 | 107 | 0.208 | 0.792
Player 7 (Team A) defensive rebound | 102 | 107 | 0.218 | 0.782
Player 7 (Team A) makes dunk (Player 1 (Team A) assists) | 104 | 107 | 0.26 | 0.74
Player 8 (Team A) blocks Player 3 (Team B) 's 2-foot two point shot | 104 | 107 | 0.298 | 0.702
Player 3 (Team B) offensive rebound / Player 8 (Team A) shooting foul / Player 13 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 2 (Team B) enters the game for Player 5 (Team B) / Player 3 (Team A) enters the game for Player 8 (Team A) / Player 13 (Team B) makes free throw 2 of 2 | 104 | 108 | 0.253 | 0.747
Player 13 (Team B) personal foul / Player 4 (Team B) enters the game for Player 7 (Team B) / Player 1 (Team B) enters the game for Player 8 (Team B) | 104 | 108 | 0.27 | 0.73
Player 7 (Team A) misses two point shot | 104 | 108 | 0.222 | 0.778
Player 2 (Team B) defensive rebound | 104 | 108 | 0.21 | 0.79
Player 4 (Team A) blocks Player 13 (Team B) 's 3-foot two point shot | 104 | 108 | 0.246 | 0.754
Player 11 (Team A) defensive rebound | 104 | 108 | 0.258 | 0.742
Player 1 (Team A) makes 29-foot three point shot (Player 11 (Team A) assists) | 107 | 108 | 0.364 | 0.636
Player 13 (Team B) misses 24-foot step back jumpshot | 107 | 108 | 0.413 | 0.587
