Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
End of the 1st Quarter | 33 | 36 | 0.377 | 0.623
Player 7 (Team B) enters the game for Player 1 (Team B) / Player 2 (Team A) enters the game for Player 6 (Team A) / Player 7 (Team A) enters the game for Player 4 (Team A) | 33 | 36 | 0.377 | 0.623
Player 8 (Team A) personal foul | 33 | 36 | 0.365 | 0.635
Player 7 (Team B) misses 26-foot step back jumpshot | 33 | 36 | 0.385 | 0.615
Player 8 (Team B) offensive rebound / Player 8 (Team B) misses tip shot | 33 | 36 | 0.385 | 0.615
Player 7 (Team A) defensive rebound | 33 | 36 | 0.392 | 0.608
Player 3 (Team A) offensive charge / Player 3 (Team A) turnover | 33 | 36 | 0.363 | 0.637
Player 7 (Team B) out of bounds bad pass turnover | 33 | 36 | 0.393 | 0.607
Player 2 (Team A) makes driving layup (Player 5 (Team A) assists) | 35 | 36 | 0.421 | 0.579
Player 13 (Team B) inbound turnover / Player 1 (Team B) enters the game for Player 7 (Team B) | 35 | 36 | 0.45 | 0.55
Player 2 (Team A) lost ball turnover (Player 1 (Team B) steals) | 35 | 36 | 0.421 | 0.579
Player 7 (Team A) shooting foul / Player 13 (Team B) makes free throw 1 of 2 / Player 13 (Team B) misses free throw 2 of 2 | 35 | 37 | 0.422 | 0.578
Player 7 (Team A) defensive rebound | 35 | 37 | 0.422 | 0.578
Player 3 (Team A) misses 26-foot three point jumper | 35 | 37 | 0.4 | 0.6
Player 13 (Team B) defensive rebound | 35 | 37 | 0.393 | 0.607
Player 4 (Team B) misses 14-foot pullup jump shot / Team B offensive team rebound / Player 5 (Team A) loose ball foul | 35 | 37 | 0.394 | 0.606
Player 1 (Team B) makes 21-foot pullup jump shot | 35 | 39 | 0.367 | 0.633
Player 2 (Team A) makes 17-foot pullup jump shot | 37 | 39 | 0.393 | 0.607
Player 1 (Team B) makes driving layup | 37 | 41 | 0.367 | 0.633
Player 8 (Team A) misses 25-foot three point jumper | 37 | 41 | 0.344 | 0.656
Player 6 (Team B) defensive rebound | 37 | 41 | 0.337 | 0.663
Player 1 (Team B) misses 25-foot three point pullup jump shot | 37 | 41 | 0.359 | 0.641
Player 7 (Team A) defensive rebound | 37 | 41 | 0.366 | 0.634
Player 2 (Team A) makes 19-foot two point shot | 39 | 41 | 0.392 | 0.608
Player 8 (Team B) makes 3-foot layup (Player 1 (Team B) assists) | 39 | 43 | 0.366 | 0.634
Player 2 (Team A) misses 25-foot step back jumpshot | 39 | 43 | 0.344 | 0.656
Player 4 (Team B) defensive rebound | 39 | 43 | 0.337 | 0.663
Player 1 (Team B) misses 23-foot three point jumper | 39 | 43 | 0.358 | 0.642
Player 1 (Team B) offensive rebound / Player 1 (Team B) makes 11-foot two point shot / Team A Full timeout / Player 3 (Team B) enters the game for Player 4 (Team B) / Player 7 (Team B) enters the game for Player 6 (Team B) / Player 6 (Team A) enters the game for Player 8 (Team A) / Player 12 (Team A) enters the game for Player 3 (Team A) / Player 4 (Team A) enters the game for Player 5 (Team A) | 39 | 45 | 0.31 | 0.69
Player 6 (Team A) misses 26-foot three point shot | 39 | 45 | 0.29 | 0.71
Player 13 (Team B) defensive rebound | 39 | 45 | 0.283 | 0.717
Player 3 (Team B) misses 14-foot pullup jump shot | 39 | 45 | 0.302 | 0.698
Player 6 (Team A) defensive rebound | 39 | 45 | 0.309 | 0.691
Player 12 (Team A) misses 24-foot three point jumper | 39 | 45 | 0.288 | 0.712
Player 3 (Team B) defensive rebound | 39 | 45 | 0.282 | 0.718
Player 1 (Team B) misses driving floating jump shot | 39 | 45 | 0.301 | 0.699
Player 7 (Team A) defensive rebound | 39 | 45 | 0.308 | 0.692
Player 6 (Team A) makes two point shot (Player 2 (Team A) assists) / Player 3 (Team B) shooting foul / Player 2 (Team B) enters the game for Player 13 (Team B) / Player 6 (Team A) misses free throw 1 of 1 | 41 | 45 | 0.335 | 0.665
Player 8 (Team B) defensive rebound | 41 | 45 | 0.335 | 0.665
Player 3 (Team B) makes driving layup (Player 8 (Team B) assists) | 41 | 47 | 0.307 | 0.693
Player 2 (Team B) blocks Player 6 (Team A) 's 4-foot driving layup / Team A offensive team rebound / Player 6 (Team B) enters the game for Player 1 (Team B) / Player 5 (Team B) enters the game for Player 8 (Team B) | 41 | 47 | 0.307 | 0.693
Player 2 (Team A) misses 25-foot three point pullup jump shot | 41 | 47 | 0.287 | 0.713
Player 6 (Team B) defensive rebound | 41 | 47 | 0.28 | 0.72
Player 2 (Team B) lost ball turnover (Player 12 (Team A) steals) | 41 | 47 | 0.306 | 0.694
Player 4 (Team A) makes 25-foot three point shot (Player 6 (Team A) assists) | 44 | 47 | 0.365 | 0.635
Player 3 (Team B) makes 10-foot two point shot (Player 2 (Team B) assists) | 44 | 49 | 0.332 | 0.668
Player 4 (Team A) misses driving floating jump shot | 44 | 49 | 0.311 | 0.689
Player 3 (Team B) defensive rebound | 44 | 49 | 0.304 | 0.696
Player 2 (Team B) out of bounds lost ball turnover / Player 3 (Team A) enters the game for Player 2 (Team A) | 44 | 49 | 0.332 | 0.668
Player 6 (Team A) misses 26-foot three point jumper | 44 | 49 | 0.311 | 0.689
Player 6 (Team B) defensive rebound | 44 | 49 | 0.303 | 0.697
Player 4 (Team A) shooting foul / Player 2 (Team B) makes free throw 1 of 2 / Player 1 (Team B) enters the game for Player 7 (Team B) / Player 5 (Team A) enters the game for Player 7 (Team A) / Player 2 (Team B) misses free throw 2 of 2 | 44 | 50 | 0.305 | 0.695
Player 3 (Team A) defensive rebound | 44 | 50 | 0.305 | 0.695
Player 2 (Team B) personal foul | 44 | 50 | 0.305 | 0.695
Player 3 (Team A) makes 25-foot three pointer (Player 5 (Team A) assists) | 47 | 50 | 0.365 | 0.635
Player 5 (Team B) misses 26-foot three point pullup jump shot | 47 | 50 | 0.387 | 0.613
Team A defensive team rebound | 47 | 50 | 0.395 | 0.605
Player 3 (Team A) misses 25-foot three point jumper | 47 | 50 | 0.372 | 0.628
Player 1 (Team B) defensive rebound | 47 | 50 | 0.364 | 0.636
Player 1 (Team B) misses step back jumpshot | 47 | 50 | 0.387 | 0.613
Player 4 (Team A) defensive rebound | 47 | 50 | 0.394 | 0.606
Player 6 (Team A) misses 25-foot step back jumpshot | 47 | 50 | 0.372 | 0.628
Player 12 (Team A) offensive rebound | 47 | 50 | 0.394 | 0.606
Player 3 (Team A) makes 30-foot three pointer | 50 | 50 | 0.455 | 0.545
Team B Full timeout / Player 7 (Team B) enters the game for Player 3 (Team B) | 50 | 50 | 0.455 | 0.545
Player 1 (Team B) misses 25-foot step back jumpshot | 50 | 50 | 0.481 | 0.519
Player 1 (Team B) offensive rebound | 50 | 50 | 0.456 | 0.544
Player 1 (Team B) misses driving layup | 50 | 50 | 0.481 | 0.519
Player 6 (Team A) defensive rebound | 50 | 50 | 0.49 | 0.51
Player 3 (Team A) makes 26-foot three pointer | 53 | 50 | 0.556 | 0.444
Player 5 (Team B) misses 25-foot three point jumper | 53 | 50 | 0.584 | 0.416
Player 12 (Team A) defensive rebound | 53 | 50 | 0.594 | 0.406
Player 5 (Team A) makes layup (Player 6 (Team A) assists) / Player 1 (Team B) shooting foul / Player 4 (Team B) enters the game for Player 6 (Team B) / Player 2 (Team A) enters the game for Player 6 (Team A) / Player 5 (Team A) makes free throw 1 of 1 | 56 | 50 | 0.653 | 0.347
Player 2 (Team B) makes dunk (Player 4 (Team B) assists) | 56 | 52 | 0.625 | 0.375
Player 2 (Team A) turnover | 56 | 52 | 0.591 | 0.409
Player 7 (Team B) makes 12-foot two point shot (Player 1 (Team B) assists) | 56 | 54 | 0.559 | 0.441
Player 4 (Team B) personal foul / Player 6 (Team B) enters the game for Player 5 (Team B) | 56 | 54 | 0.542 | 0.458
Player 3 (Team A) makes 19-foot pullup jump shot | 58 | 54 | 0.59 | 0.41
Player 4 (Team B) steps out of bounds turnover / Player 7 (Team A) enters the game for Player 12 (Team A) | 58 | 54 | 0.629 | 0.371
Player 3 (Team A) offensive foul / Player 3 (Team A) turnover / Player 8 (Team A) enters the game for Player 3 (Team A) | 58 | 54 | 0.591 | 0.409
Player 7 (Team B) misses 26-foot three point pullup jump shot | 58 | 54 | 0.621 | 0.379
Player 7 (Team A) defensive rebound | 58 | 54 | 0.631 | 0.369
Player 4 (Team A) misses 25-foot three point jumper | 58 | 54 | 0.602 | 0.398
Player 7 (Team A) offensive rebound | 58 | 54 | 0.632 | 0.368
Player 5 (Team A) makes driving layup (Player 8 (Team A) assists) | 60 | 54 | 0.659 | 0.341
Player 4 (Team B) misses 23-foot three point jumper | 60 | 54 | 0.685 | 0.315
Player 4 (Team A) defensive rebound | 60 | 54 | 0.693 | 0.307
Player 2 (Team A) misses 29-foot three point jumper | 60 | 54 | 0.669 | 0.331
Player 6 (Team B) defensive rebound | 60 | 54 | 0.661 | 0.339
Player 8 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 8 (Team B) enters the game for Player 4 (Team B) / Player 5 (Team B) enters the game for Player 2 (Team B) / Player 6 (Team A) enters the game for Player 7 (Team A) / Player 12 (Team B) enters the game for Player 6 (Team B) / Player 1 (Team B) makes free throw 2 of 2 | 60 | 56 | 0.631 | 0.369
Player 2 (Team A) misses 17-foot two point shot / Team A offensive team rebound / End of the 2nd Quarter | 60 | 56 | 0.61 | 0.39
Player 3 (Team B) enters the game for Player 7 (Team B) / Player 2 (Team B) enters the game for Player 8 (Team B) / Player 6 (Team B) enters the game for Player 12 (Team B) / Player 7 (Team A) enters the game for Player 8 (Team A) / Player 3 (Team A) enters the game for Player 5 (Team A) | 60 | 56 | 0.61 | 0.39
Player 1 (Team B) misses 12-foot step back jumpshot | 60 | 56 | 0.628 | 0.372
Player 7 (Team A) defensive rebound | 60 | 56 | 0.638 | 0.362
Player 3 (Team A) misses 27-foot three point jumper | 60 | 56 | 0.609 | 0.391
Player 3 (Team B) defensive rebound | 60 | 56 | 0.6 | 0.4
Player 2 (Team B) makes two point shot (Player 3 (Team B) assists) | 60 | 58 | 0.568 | 0.432
Player 6 (Team B) personal foul | 60 | 58 | 0.568 | 0.432
Player 2 (Team A) misses 26-foot three point pullup jump shot | 60 | 58 | 0.541 | 0.459
Player 2 (Team B) defensive rebound | 60 | 58 | 0.531 | 0.469
Player 3 (Team B) makes 26-foot step back jumpshot | 60 | 61 | 0.458 | 0.542
Player 3 (Team A) misses driving layup / Player 7 (Team A) offensive rebound | 60 | 61 | 0.458 | 0.542
Player 7 (Team A) misses tip shot / Player 7 (Team A) offensive rebound | 60 | 61 | 0.459 | 0.541
Player 3 (Team A) makes pullup jump shot (Player 7 (Team A) assists) | 62 | 61 | 0.498 | 0.502
Player 1 (Team B) lost ball turnover (Player 4 (Team A) steals) | 62 | 61 | 0.535 | 0.465
Player 2 (Team B) shooting foul / Player 2 (Team A) makes free throw 1 of 2 / Player 2 (Team A) makes free throw 2 of 2 | 64 | 61 | 0.57 | 0.43
Player 3 (Team B) makes layup (Player 1 (Team B) assists) | 64 | 63 | 0.534 | 0.466
Player 3 (Team A) misses 25-foot step back jumpshot | 64 | 63 | 0.507 | 0.493
Team A offensive team rebound | 64 | 63 | 0.535 | 0.465
Player 3 (Team A) makes 2-foot layup (Player 2 (Team A) assists) | 66 | 63 | 0.571 | 0.429
Player 3 (Team B) misses 27-foot three point pullup jump shot | 66 | 63 | 0.601 | 0.399
Player 7 (Team A) defensive rebound | 66 | 63 | 0.61 | 0.39
Player 2 (Team A) misses 25-foot three point jumper | 66 | 63 | 0.582 | 0.418
Player 3 (Team B) defensive rebound | 66 | 63 | 0.573 | 0.427
Player 1 (Team B) makes driving layup (Player 3 (Team B) assists) | 66 | 65 | 0.535 | 0.465
Player 1 (Team B) technical foul (1st technical foul) / Player 2 (Team A) makes technical free throw | 67 | 65 | 0.574 | 0.426
Player 2 (Team A) makes 14-foot driving floating jump shot | 69 | 65 | 0.614 | 0.386
Player 1 (Team B) makes driving layup / Player 3 (Team A) shooting foul / Player 5 (Team A) enters the game for Player 3 (Team A) / Player 1 (Team B) makes free throw 1 of 1 | 69 | 68 | 0.537 | 0.463
Player 6 (Team A) makes 3-foot layup (Player 7 (Team A) assists) | 71 | 68 | 0.576 | 0.424
Player 3 (Team B) misses 23-foot three point jumper | 71 | 68 | 0.606 | 0.394
Player 5 (Team A) defensive rebound | 71 | 68 | 0.616 | 0.384
Player 4 (Team A) makes 23-foot three point jumper (Player 5 (Team A) assists) | 74 | 68 | 0.687 | 0.313
Player 2 (Team B) misses 25-foot three point jumper | 74 | 68 | 0.716 | 0.284
Player 7 (Team A) defensive rebound | 74 | 68 | 0.726 | 0.274
Player 6 (Team A) makes driving layup / Team B Full timeout / Player 7 (Team B) enters the game for Player 3 (Team B) / Player 12 (Team A) enters the game for Player 7 (Team A) | 76 | 68 | 0.758 | 0.242
Player 4 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 2 / Player 5 (Team B) makes free throw 2 of 2 | 76 | 70 | 0.729 | 0.271
Player 5 (Team A) bad pass (Player 2 (Team B) steals) | 76 | 70 | 0.693 | 0.307
Player 2 (Team B) lost ball turnover (Player 6 (Team A) steals) | 76 | 70 | 0.731 | 0.269
Player 5 (Team B) blocks Player 6 (Team A) 's 6-foot driving layup | 76 | 70 | 0.704 | 0.296
Player 2 (Team B) defensive rebound | 76 | 70 | 0.695 | 0.305
Player 5 (Team B) lost ball turnover (Player 6 (Team A) steals) | 76 | 70 | 0.733 | 0.267
Player 2 (Team A) makes two point shot (Player 6 (Team A) assists) | 78 | 70 | 0.765 | 0.235
Player 7 (Team B) misses 24-foot three point jumper | 78 | 70 | 0.789 | 0.211
Player 7 (Team B) offensive rebound | 78 | 70 | 0.767 | 0.233
Player 1 (Team B) misses 26-foot three point jumper | 78 | 70 | 0.79 | 0.21
Player 5 (Team A) defensive rebound | 78 | 70 | 0.798 | 0.202
Player 2 (Team A) bad pass (Player 5 (Team B) steals) | 78 | 70 | 0.769 | 0.231
Player 2 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 2 / Player 4 (Team B) enters the game for Player 1 (Team B) / Team A Full timeout / Player 8 (Team A) enters the game for Player 6 (Team A) / Player 5 (Team B) makes free throw 2 of 2 | 78 | 72 | 0.738 | 0.262
Player 12 (Team A) makes 3-foot layup (Player 5 (Team A) assists) | 80 | 72 | 0.771 | 0.229
Player 5 (Team B) makes 6-foot two point shot / Player 4 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 1 | 80 | 75 | 0.705 | 0.295
Player 8 (Team A) makes dunk (Player 5 (Team A) assists) | 82 | 75 | 0.743 | 0.257
Player 7 (Team B) makes driving layup | 82 | 77 | 0.709 | 0.291
Player 2 (Team B) shooting foul / Player 5 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 7 (Team A) enters the game for Player 4 (Team A) / Player 1 (Team B) enters the game for Player 2 (Team B) / Player 13 (Team B) enters the game for Player 6 (Team B) / Player 6 (Team A) enters the game for Player 12 (Team A) / Player 5 (Team A) makes free throw 2 of 2 | 83 | 77 | 0.709 | 0.291
Player 1 (Team B) misses two point shot | 83 | 77 | 0.737 | 0.263
Player 13 (Team B) offensive rebound / Player 13 (Team B) makes tip shot | 83 | 79 | 0.671 | 0.329
Player 2 (Team A) misses 17-foot pullup jump shot | 83 | 79 | 0.643 | 0.357
Player 7 (Team A) offensive rebound | 83 | 79 | 0.673 | 0.327
Player 2 (Team A) misses 27-foot three point jumper / Player 1 (Team B) defensive rebound | 83 | 79 | 0.633 | 0.367
Player 4 (Team B) makes two point shot | 83 | 81 | 0.594 | 0.406
Player 7 (Team A) makes 2-foot layup (Player 6 (Team A) assists) | 85 | 81 | 0.636 | 0.364
Player 4 (Team B) misses two point shot | 85 | 81 | 0.668 | 0.332
Player 2 (Team A) defensive rebound | 85 | 81 | 0.679 | 0.321
Player 2 (Team A) makes two point shot (Player 6 (Team A) assists) | 87 | 81 | 0.718 | 0.282
Player 7 (Team B) misses 23-foot three point jumper | 87 | 81 | 0.748 | 0.252
Player 7 (Team A) defensive rebound | 87 | 81 | 0.759 | 0.241
Player 6 (Team A) misses 26-foot three point shot | 87 | 81 | 0.73 | 0.27
Player 1 (Team B) defensive rebound | 87 | 81 | 0.721 | 0.279
Player 2 (Team A) personal foul / Player 5 (Team B) makes free throw 1 of 2 / Player 8 (Team B) enters the game for Player 7 (Team B) / Player 3 (Team A) enters the game for Player 2 (Team A) / Player 5 (Team B) makes free throw 2 of 2 | 87 | 83 | 0.683 | 0.317
Player 5 (Team A) makes driving layup (Player 6 (Team A) assists) / Player 8 (Team B) shooting foul / Player 5 (Team A) misses free throw 1 of 1 | 89 | 83 | 0.72 | 0.28
Player 8 (Team B) defensive rebound | 89 | 83 | 0.72 | 0.28
Player 7 (Team A) shooting foul / Player 4 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 4 (Team B) makes free throw 2 of 2 | 89 | 84 | 0.725 | 0.275
Player 1 (Team B) blocks Player 6 (Team A) 's 16-foot pullup jump shot | 89 | 84 | 0.692 | 0.308
Team B defensive team rebound | 89 | 84 | 0.68 | 0.32
Player 1 (Team B) makes 12-foot pullup jump shot | 89 | 86 | 0.644 | 0.356
Team A Full timeout / Player 6 (Team B) enters the game for Player 5 (Team B) / Player 2 (Team A) enters the game for Player 8 (Team A) / Player 4 (Team A) enters the game for Player 6 (Team A) | 89 | 86 | 0.645 | 0.355
Player 3 (Team A) misses 19-foot two point shot | 89 | 86 | 0.612 | 0.388
Player 7 (Team A) offensive rebound | 89 | 86 | 0.646 | 0.354
Player 4 (Team A) makes step back jumpshot (Player 2 (Team A) assists) | 91 | 86 | 0.683 | 0.317
Player 1 (Team B) bad pass / Player 13 (Team B) loose ball foul / Player 5 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 5 (Team A) makes free throw 2 of 2 | 92 | 86 | 0.728 | 0.272
Player 4 (Team B) makes driving layup | 92 | 88 | 0.695 | 0.305
Player 3 (Team A) makes 26-foot three pointer | 95 | 88 | 0.771 | 0.229
Player 4 (Team B) makes driving layup (Player 1 (Team B) assists) | 95 | 90 | 0.739 | 0.261
Player 5 (Team A) makes 24-foot three point jumper (Player 7 (Team A) assists) | 98 | 90 | 0.815 | 0.185
Player 4 (Team B) bad pass (Player 4 (Team A) steals) | 98 | 90 | 0.849 | 0.151
Player 1 (Team B) personal foul / Player 5 (Team A) makes free throw 1 of 2 / Player 8 (Team A) enters the game for Player 3 (Team A) / Player 12 (Team A) enters the game for Player 2 (Team A) / Player 6 (Team A) enters the game for Player 4 (Team A) / Player 5 (Team A) misses free throw 2 of 2 / Player 8 (Team B) defensive rebound | 99 | 90 | 0.852 | 0.148
End of the 3rd Quarter | 99 | 90 | 0.864 | 0.136
Player 2 (Team B) enters the game for Player 13 (Team B) / Player 5 (Team B) enters the game for Player 8 (Team B) / Player 3 (Team A) enters the game for Player 5 (Team A) / Player 4 (Team A) enters the game for Player 8 (Team A) / Player 2 (Team A) enters the game for Player 6 (Team A) | 99 | 90 | 0.864 | 0.136
Player 3 (Team A) misses 14-foot jumper | 99 | 90 | 0.864 | 0.136
