Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
Player 3 (Team A) misses running pullup jump shot | 42 | 35 | 0.614 | 0.386
Player 7 (Team B) defensive rebound | 42 | 35 | 0.607 | 0.393
Player 18 (Team A) blocks Player 11 (Team B) 's 3-foot two point shot / Team B offensive team rebound / Player 12 (Team B) enters the game for Player 11 (Team B) / Player 4 (Team B) enters the game for Player 2 (Team B) | 42 | 35 | 0.607 | 0.393
Player 5 (Team B) makes 8-foot two point shot | 42 | 37 | 0.578 | 0.422
Player 4 (Team B) shooting foul / Player 2 (Team A) makes free throw 1 of 2 / Player 5 (Team A) enters the game for Player 8 (Team A) / Player 2 (Team A) makes free throw 2 of 2 | 44 | 37 | 0.61 | 0.39
Player 3 (Team B) misses three point jumper | 44 | 37 | 0.636 | 0.364
Player 3 (Team A) defensive rebound | 44 | 37 | 0.644 | 0.356
Player 2 (Team A) misses driving layup | 44 | 37 | 0.621 | 0.379
Player 3 (Team B) defensive rebound | 44 | 37 | 0.613 | 0.387
Player 7 (Team B) makes 10-foot two point shot | 44 | 39 | 0.584 | 0.416
Player 5 (Team A) misses layup | 44 | 39 | 0.559 | 0.441
Player 2 (Team A) offensive rebound | 44 | 39 | 0.586 | 0.414
Player 2 (Team A) makes two point shot | 46 | 39 | 0.617 | 0.383
Player 18 (Team A) personal foul | 46 | 39 | 0.619 | 0.381
Player 5 (Team B) misses 28-foot step back jumpshot | 46 | 39 | 0.645 | 0.355
Player 2 (Team A) defensive rebound | 46 | 39 | 0.653 | 0.347
Player 3 (Team A) misses 16-foot pullup jump shot | 46 | 39 | 0.63 | 0.37
Player 5 (Team B) defensive rebound | 46 | 39 | 0.622 | 0.378
Player 5 (Team B) makes 26-foot three point jumper (Player 7 (Team B) assists) | 46 | 42 | 0.556 | 0.444
Player 2 (Team A) misses 28-foot three point jumper | 46 | 42 | 0.532 | 0.468
Player 5 (Team B) defensive rebound | 46 | 42 | 0.524 | 0.476
Player 3 (Team B) makes 9-foot two point shot (Player 5 (Team B) assists) | 46 | 44 | 0.489 | 0.511
Player 12 (Team B) shooting foul / Team B Full timeout / Player 2 (Team B) enters the game for Player 12 (Team B) / Player 4 (Team A) enters the game for Player 18 (Team A) / Player 2 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 2 (Team A) makes free throw 2 of 2 | 47 | 44 | 0.491 | 0.509
Player 4 (Team B) misses 9-foot two point shot | 47 | 44 | 0.518 | 0.482
Player 2 (Team A) defensive rebound | 47 | 44 | 0.527 | 0.473
Player 4 (Team A) misses 25-foot three point jumper | 47 | 44 | 0.502 | 0.498
Player 5 (Team B) defensive rebound | 47 | 44 | 0.493 | 0.507
Player 4 (Team B) misses 26-foot three point jumper | 47 | 44 | 0.52 | 0.48
Player 4 (Team A) defensive rebound | 47 | 44 | 0.529 | 0.471
Player 4 (Team A) lost ball turnover (Player 7 (Team B) steals) | 47 | 44 | 0.495 | 0.505
Player 7 (Team B) makes 25-foot three point jumper (Player 3 (Team B) assists) | 47 | 47 | 0.427 | 0.573
Player 5 (Team B) shooting foul / Player 3 (Team A) makes free throw 1 of 2 / Player 14 (Team A) enters the game for Player 4 (Team A) / Player 3 (Team A) makes free throw 2 of 2 / Team B delay of game violation | 49 | 47 | 0.463 | 0.537
Player 3 (Team A) personal foul | 49 | 47 | 0.411 | 0.589
Player 2 (Team B) misses driving floating jump shot | 49 | 47 | 0.491 | 0.509
Team B offensive team rebound / Player 14 (Team A) personal foul / Player 3 (Team B) makes free throw 1 of 2 / Player 6 (Team B) enters the game for Player 4 (Team B) / Player 11 (Team B) enters the game for Player 2 (Team B) / Player 6 (Team A) enters the game for Player 14 (Team A) / Player 3 (Team B) makes free throw 2 of 2 | 49 | 49 | 0.431 | 0.569
Player 5 (Team A) traveling / Player 2 (Team B) enters the game for Player 6 (Team B) / Player 4 (Team B) enters the game for Player 11 (Team B) / Player 14 (Team A) enters the game for Player 3 (Team A) / Player 18 (Team A) enters the game for Player 6 (Team A) | 49 | 49 | 0.397 | 0.603
Player 2 (Team B) misses two point shot / Team B offensive team rebound | 49 | 49 | 0.397 | 0.603
End of the 2nd Quarter | 49 | 49 | 0.414 | 0.586
Player 11 (Team B) enters the game for Player 7 (Team B) / Player 3 (Team A) enters the game for Player 14 (Team A) / Player 6 (Team A) enters the game for Player 18 (Team A) | 49 | 49 | 0.414 | 0.586
Player 3 (Team A) makes 12-foot two point shot | 51 | 49 | 0.471 | 0.529
Player 3 (Team B) misses layup / Player 3 (Team B) offensive rebound / Player 2 (Team A) shooting foul / Player 3 (Team B) makes free throw 1 of 2 / Player 3 (Team B) makes free throw 2 of 2 | 51 | 51 | 0.438 | 0.562
Player 3 (Team A) makes 26-foot step back jumpshot | 54 | 51 | 0.508 | 0.492
Player 2 (Team B) makes 11-foot driving floating jump shot (Player 5 (Team B) assists) | 54 | 53 | 0.472 | 0.528
Player 5 (Team A) misses 27-foot three point jumper | 54 | 53 | 0.447 | 0.553
Player 11 (Team B) defensive rebound | 54 | 53 | 0.439 | 0.561
Player 5 (Team B) makes 2-foot dunk (Player 4 (Team B) assists) | 54 | 55 | 0.401 | 0.599
Player 5 (Team A) makes 23-foot three point jumper (Player 7 (Team A) assists) | 57 | 55 | 0.478 | 0.522
Player 4 (Team B) misses 26-foot three point jumper | 57 | 55 | 0.508 | 0.492
Player 7 (Team A) defensive rebound | 57 | 55 | 0.517 | 0.483
Player 3 (Team B) shooting foul / Player 2 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 2 (Team A) makes free throw 2 of 2 | 58 | 55 | 0.516 | 0.484
Player 5 (Team B) misses 10-foot pullup jump shot | 58 | 55 | 0.548 | 0.452
Player 5 (Team A) defensive rebound | 58 | 55 | 0.559 | 0.441
Player 7 (Team A) makes 26-foot three point jumper (Player 2 (Team A) assists) | 61 | 55 | 0.633 | 0.367
Player 5 (Team B) misses step back jumpshot | 61 | 55 | 0.665 | 0.335
Player 3 (Team B) offensive rebound | 61 | 55 | 0.636 | 0.364
Player 2 (Team B) makes driving layup / Player 7 (Team A) shooting foul / Player 2 (Team B) makes free throw 1 of 1 | 61 | 58 | 0.564 | 0.436
Player 5 (Team A) makes driving layup (Player 3 (Team A) assists) | 63 | 58 | 0.602 | 0.398
Team B Full timeout | 61 | 58 | 0.523 | 0.477
Player 5 (Team B) out of bounds bad pass turnover | 63 | 58 | 0.643 | 0.357
Player 6 (Team A) misses 30-foot three point jumper | 63 | 58 | 0.617 | 0.383
Player 11 (Team B) defensive rebound | 63 | 58 | 0.608 | 0.392
Player 5 (Team B) makes driving layup (Player 2 (Team B) assists) / Player 6 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 1 | 63 | 61 | 0.533 | 0.467
Player 5 (Team A) misses 27-foot three point jumper | 63 | 61 | 0.502 | 0.498
Player 11 (Team B) defensive rebound | 63 | 61 | 0.491 | 0.509
Player 11 (Team B) makes 26-foot three point jumper (Player 5 (Team B) assists) | 63 | 64 | 0.414 | 0.586
Player 3 (Team B) shooting foul / Player 5 (Team A) makes free throw 1 of 2 / Player 5 (Team A) makes free throw 2 of 2 | 65 | 64 | 0.454 | 0.546
Player 4 (Team B) makes 2-foot dunk (Player 5 (Team B) assists) | 65 | 66 | 0.416 | 0.584
Player 5 (Team A) lost ball turnover (Player 2 (Team B) steals) | 65 | 66 | 0.376 | 0.624
Player 11 (Team B) makes 2-foot layup (Player 2 (Team B) assists) / Team A Full timeout / Player 4 (Team A) enters the game for Player 6 (Team A) | 65 | 68 | 0.339 | 0.661
Player 3 (Team A) makes 13-foot pullup jump shot (Player 7 (Team A) assists) | 67 | 68 | 0.376 | 0.624
Player 5 (Team B) misses three point jumper | 67 | 68 | 0.408 | 0.592
Player 3 (Team A) defensive rebound | 67 | 68 | 0.419 | 0.581
Player 5 (Team A) misses 24-foot three point jumper | 67 | 68 | 0.388 | 0.612
Team B defensive team rebound | 67 | 68 | 0.377 | 0.623
Player 5 (Team B) makes driving layup (Player 2 (Team B) assists) | 67 | 70 | 0.339 | 0.661
Player 3 (Team B) shooting foul / Player 2 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 7 (Team B) enters the game for Player 3 (Team B) / Player 14 (Team A) enters the game for Player 7 (Team A) / Player 2 (Team A) misses free throw 2 of 2 | 67 | 70 | 0.301 | 0.699
Player 7 (Team B) defensive rebound | 67 | 70 | 0.301 | 0.699
Player 4 (Team B) 3 second turnover / Team A Full timeout / Player 12 (Team B) enters the game for Player 2 (Team B) / Player 8 (Team A) enters the game for Player 3 (Team A) | 67 | 70 | 0.339 | 0.661
Player 8 (Team A) misses 24-foot step back jumpshot | 67 | 70 | 0.31 | 0.69
Player 5 (Team B) defensive rebound | 67 | 70 | 0.3 | 0.7
Player 5 (Team B) makes driving layup (Player 4 (Team B) assists) / Player 14 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 1 | 67 | 73 | 0.232 | 0.768
Player 7 (Team B) shooting foul / Player 2 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 2 (Team A) makes free throw 2 of 2 | 68 | 73 | 0.228 | 0.772
Player 4 (Team A) personal foul / Player 12 (Team B) makes free throw 1 of 2 / Player 6 (Team B) enters the game for Player 11 (Team B) / Player 12 (Team B) makes free throw 2 of 2 | 68 | 75 | 0.197 | 0.803
Player 5 (Team A) offensive foul / Player 5 (Team A) turnover / Player 6 (Team A) enters the game for Player 5 (Team A) | 68 | 75 | 0.165 | 0.835
Player 4 (Team B) traveling | 68 | 75 | 0.195 | 0.805
Player 4 (Team A) makes 11-foot driving floating jump shot | 70 | 75 | 0.224 | 0.776
Player 5 (Team B) makes 10-foot driving floating jump shot | 70 | 77 | 0.193 | 0.807
Player 4 (Team B) kicked ball violation | 70 | 77 | 0.16 | 0.84
Player 6 (Team A) makes 26-foot three point jumper (Player 8 (Team A) assists) | 73 | 77 | 0.257 | 0.743
Player 5 (Team B) bad pass (Player 14 (Team A) steals) | 73 | 77 | 0.298 | 0.702
Player 4 (Team A) makes 26-foot three pointer (Player 14 (Team A) assists) | 76 | 77 | 0.38 | 0.62
Team B Full timeout / Player 11 (Team A) enters the game for Player 2 (Team A) | 76 | 77 | 0.38 | 0.62
Player 5 (Team B) misses 26-foot three point jumper | 76 | 77 | 0.418 | 0.582
Player 14 (Team A) defensive rebound | 76 | 77 | 0.431 | 0.569
Player 7 (Team B) blocks Player 8 (Team A) 's 2-foot dunk | 76 | 77 | 0.393 | 0.607
Player 6 (Team B) defensive rebound | 76 | 77 | 0.38 | 0.62
Player 6 (Team B) makes 22-foot three point jumper (Player 5 (Team B) assists) | 76 | 80 | 0.296 | 0.704
Player 14 (Team A) makes 26-foot three pointer | 79 | 80 | 0.383 | 0.617
Player 5 (Team B) misses driving layup / Team B offensive team rebound / End of the 3rd Quarter | 79 | 80 | 0.407 | 0.593
Player 3 (Team B) enters the game for Player 5 (Team B) / Player 2 (Team B) enters the game for Player 4 (Team B) | 79 | 80 | 0.407 | 0.593
Player 3 (Team B) out of bounds bad pass turnover | 79 | 80 | 0.438 | 0.562
Player 11 (Team A) makes alley oop dunk shot (Player 14 (Team A) assists) | 81 | 80 | 0.48 | 0.52
Player 3 (Team B) offensive charge / Player 3 (Team B) turnover / Player 4 (Team B) enters the game for Player 3 (Team B) | 81 | 80 | 0.534 | 0.466
Player 4 (Team A) bad pass (Player 7 (Team B) steals) | 81 | 80 | 0.482 | 0.518
Player 4 (Team B) lost ball turnover (Player 11 (Team A) steals) | 81 | 80 | 0.537 | 0.463
Player 2 (Team B) personal foul | 81 | 80 | 0.554 | 0.446
Player 4 (Team A) makes 2-foot alley oop dunk shot (Player 11 (Team A) assists) | 83 | 80 | 0.596 | 0.404
Player 11 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 4 (Team B) makes free throw 2 of 2 | 83 | 82 | 0.543 | 0.457
Player 8 (Team A) offensive foul / Player 8 (Team A) turnover | 83 | 82 | 0.489 | 0.511
Player 4 (Team B) misses 16-foot jumper | 83 | 82 | 0.534 | 0.466
Player 4 (Team B) offensive rebound | 83 | 82 | 0.491 | 0.509
Player 2 (Team B) lost ball turnover (Player 14 (Team A) steals) | 83 | 82 | 0.549 | 0.451
Player 4 (Team A) traveling | 83 | 82 | 0.492 | 0.508
Player 4 (Team B) makes 1-foot two point shot | 83 | 84 | 0.44 | 0.56
Player 4 (Team A) misses 27-foot step back jumpshot | 83 | 84 | 0.398 | 0.602
Player 7 (Team B) defensive rebound | 83 | 84 | 0.383 | 0.617
Player 7 (Team B) makes 26-foot step back jumpshot / Team A Full timeout / Player 3 (Team A) enters the game for Player 11 (Team A) / Player 2 (Team A) enters the game for Player 14 (Team A) / Player 7 (Team A) enters the game for Player 8 (Team A) | 83 | 87 | 0.282 | 0.718
Player 4 (Team A) bad pass (Player 2 (Team B) steals) | 83 | 87 | 0.232 | 0.768
Player 4 (Team B) misses 12-foot two point shot | 83 | 87 | 0.268 | 0.732
Player 2 (Team A) defensive rebound | 83 | 87 | 0.28 | 0.72
Player 3 (Team A) misses two point shot | 83 | 87 | 0.242 | 0.758
Player 4 (Team B) defensive rebound | 83 | 87 | 0.229 | 0.771
Player 4 (Team B) makes layup (Player 2 (Team B) assists) / Player 2 (Team A) shooting foul / Player 11 (Team B) enters the game for Player 12 (Team B) / Player 5 (Team A) enters the game for Player 4 (Team A) / Player 2 (Team B) makes free throw 1 of 1 | 83 | 90 | 0.143 | 0.857
Player 7 (Team A) makes two point shot | 85 | 90 | 0.177 | 0.823
Player 4 (Team B) bad pass (Player 3 (Team A) steals) | 85 | 90 | 0.216 | 0.784
Player 7 (Team A) out of bounds bad pass turnover | 85 | 90 | 0.169 | 0.831
Player 2 (Team B) bad pass (Player 2 (Team A) steals) | 85 | 90 | 0.207 | 0.793
Player 7 (Team B) personal foul | 85 | 90 | 0.219 | 0.781
Player 6 (Team B) personal foul / Player 5 (Team B) enters the game for Player 2 (Team B) | 85 | 90 | 0.227 | 0.773
Player 6 (Team A) misses 31-foot three point jumper | 85 | 90 | 0.18 | 0.82
Player 5 (Team B) defensive rebound | 85 | 90 | 0.168 | 0.832
Player 5 (Team B) makes 26-foot three point jumper (Player 6 (Team B) assists) | 85 | 93 | 0.096 | 0.904
Player 2 (Team A) makes layup / Player 4 (Team B) shooting foul / Player 2 (Team A) misses free throw 1 of 1 | 87 | 93 | 0.132 | 0.868
Player 7 (Team B) defensive rebound | 87 | 93 | 0.131 | 0.869
Player 4 (Team B) misses 6-foot hook shot | 87 | 93 | 0.159 | 0.841
Player 2 (Team A) defensive rebound | 87 | 93 | 0.169 | 0.831
Player 2 (Team A) lost ball turnover (Player 4 (Team B) steals) | 87 | 93 | 0.126 | 0.874
Player 7 (Team B) makes two point shot (Player 4 (Team B) assists) | 87 | 95 | 0.092 | 0.908
Player 3 (Team A) makes 27-foot three pointer | 90 | 95 | 0.164 | 0.836
Team B Full timeout / Player 2 (Team B) enters the game for Player 4 (Team B) / Player 3 (Team B) enters the game for Player 11 (Team B) | 90 | 95 | 0.161 | 0.839
