Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
Player 6 (Team B) makes 2-foot dunk (Player 1 (Team B) assists) | 19 | 24 | 0.207 | 0.793
Player 2 (Team B) personal foul / Player 8 (Team B) enters the game for Player 1 (Team B) | 19 | 24 | 0.207 | 0.793
Player 3 (Team A) makes 18-foot step back jumpshot | 21 | 24 | 0.226 | 0.774
Player 2 (Team B) makes driving layup | 21 | 26 | 0.209 | 0.791
Player 5 (Team A) makes 4-foot driving dunk (Player 3 (Team A) assists) | 23 | 26 | 0.227 | 0.773
Player 7 (Team B) makes 26-foot three pointer | 23 | 29 | 0.191 | 0.809
Player 13 (Team A) misses 26-foot three point jumper | 23 | 29 | 0.178 | 0.822
Team A offensive team rebound / Player 8 (Team A) enters the game for Player 5 (Team A) | 23 | 29 | 0.192 | 0.808
Player 3 (Team A) makes driving floating jump shot | 25 | 29 | 0.21 | 0.79
Player 6 (Team B) makes 2-foot alley oop dunk shot (Player 3 (Team B) assists) | 25 | 31 | 0.192 | 0.808
Player 7 (Team A) misses driving layup | 25 | 31 | 0.179 | 0.821
Player 3 (Team B) defensive rebound | 25 | 31 | 0.175 | 0.825
Player 6 (Team A) personal foul / Player 4 (Team B) enters the game for Player 3 (Team B) / Player 12 (Team A) enters the game for Player 6 (Team A) | 25 | 31 | 0.176 | 0.824
Player 4 (Team B) misses 27-foot three point jumper | 25 | 31 | 0.189 | 0.811
Player 12 (Team A) defensive rebound | 25 | 31 | 0.194 | 0.806
Player 3 (Team A) misses 28-foot three point pullup jump shot | 25 | 31 | 0.181 | 0.819
Player 6 (Team B) defensive rebound | 25 | 31 | 0.176 | 0.824
Player 7 (Team B) makes two point shot (Player 4 (Team B) assists) | 25 | 33 | 0.161 | 0.839
Player 7 (Team A) makes 24-foot three pointer (Player 8 (Team A) assists) | 28 | 33 | 0.193 | 0.807
Player 7 (Team B) makes 26-foot three point jumper (Player 4 (Team B) assists) | 28 | 36 | 0.162 | 0.838
Player 8 (Team A) makes 27-foot three point jumper (Player 3 (Team A) assists) | 31 | 36 | 0.194 | 0.806
Player 2 (Team B) misses 26-foot three point pullup jump shot | 31 | 36 | 0.211 | 0.789
Player 12 (Team A) defensive rebound | 31 | 36 | 0.217 | 0.783
Player 3 (Team A) misses driving layup | 31 | 36 | 0.201 | 0.799
Player 6 (Team B) defensive rebound | 31 | 36 | 0.195 | 0.805
Player 7 (Team B) makes driving floating jump shot | 31 | 38 | 0.179 | 0.821
Player 4 (Team B) personal foul / Player 3 (Team B) enters the game for Player 8 (Team B) / Player 4 (Team A) enters the game for Player 13 (Team A) / Player 5 (Team A) enters the game for Player 12 (Team A) | 31 | 38 | 0.206 | 0.794
Player 8 (Team A) misses 28-foot three point jumper | 31 | 38 | 0.168 | 0.832
Player 7 (Team A) offensive rebound | 31 | 38 | 0.181 | 0.819
Player 5 (Team A) misses 24-foot three point jumper / Team A offensive team rebound / End of the 1st Quarter | 31 | 38 | 0.171 | 0.829
Player 1 (Team B) enters the game for Player 2 (Team B) / Player 5 (Team B) enters the game for Player 3 (Team B) / Player 12 (Team A) enters the game for Player 3 (Team A) | 31 | 38 | 0.171 | 0.829
Player 1 (Team B) out of bounds lost ball turnover | 31 | 38 | 0.181 | 0.819
Player 1 (Team B) blocks Player 4 (Team A) 's 4-foot driving layup | 31 | 38 | 0.168 | 0.832
Player 1 (Team B) defensive rebound | 31 | 38 | 0.163 | 0.837
Player 7 (Team B) misses 26-foot three point jumper | 31 | 38 | 0.177 | 0.823
Player 5 (Team A) defensive rebound | 31 | 38 | 0.181 | 0.819
Player 7 (Team A) makes 28-foot three point jumper (Player 5 (Team A) assists) | 34 | 38 | 0.218 | 0.782
Player 4 (Team B) misses 25-foot three point jumper | 34 | 38 | 0.235 | 0.765
Player 5 (Team B) offensive rebound | 34 | 38 | 0.219 | 0.781
Player 5 (Team B) bad pass (Player 4 (Team A) steals) | 34 | 38 | 0.241 | 0.759
Player 4 (Team A) makes two point shot | 36 | 38 | 0.264 | 0.736
Player 10 (Team B) enters the game for Player 6 (Team B) | 36 | 38 | 0.264 | 0.736
Player 4 (Team B) misses 27-foot three point jumper | 36 | 38 | 0.283 | 0.717
Player 5 (Team A) defensive rebound | 36 | 38 | 0.289 | 0.711
Player 7 (Team A) makes two point shot | 38 | 38 | 0.315 | 0.685
Player 1 (Team B) makes 27-foot three point jumper (Player 7 (Team B) assists) | 38 | 41 | 0.269 | 0.731
Player 5 (Team A) makes 9-foot two point shot | 40 | 41 | 0.291 | 0.709
Player 7 (Team B) makes driving layup | 40 | 43 | 0.271 | 0.729
Player 8 (Team A) lost ball turnover (Player 4 (Team B) steals) | 40 | 43 | 0.246 | 0.754
Player 5 (Team B) makes 5-foot two point shot (Player 10 (Team B) assists) | 40 | 45 | 0.225 | 0.775
Player 4 (Team A) makes 10-foot two point shot | 42 | 45 | 0.247 | 0.753
Player 1 (Team B) makes step back jumpshot | 42 | 48 | 0.206 | 0.794
Player 4 (Team A) misses driving floating jump shot | 42 | 48 | 0.19 | 0.81
Player 12 (Team A) offensive rebound | 42 | 48 | 0.207 | 0.793
Player 7 (Team A) makes 27-foot three point jumper (Player 5 (Team A) assists) | 45 | 48 | 0.249 | 0.751
Player 1 (Team B) makes driving layup (Player 5 (Team B) assists) | 45 | 50 | 0.228 | 0.772
Player 5 (Team B) blocks Player 7 (Team A) 's 4-foot driving layup | 45 | 50 | 0.212 | 0.788
Player 4 (Team B) defensive rebound | 45 | 50 | 0.207 | 0.793
Player 5 (Team A) blocks Player 1 (Team B) 's 6-foot two point shot / Team B offensive team rebound / Player 2 (Team B) enters the game for Player 4 (Team B) / Player 3 (Team B) enters the game for Player 10 (Team B) / Player 3 (Team A) enters the game for Player 8 (Team A) | 45 | 50 | 0.207 | 0.793
Player 1 (Team B) makes 4-foot two point shot | 45 | 52 | 0.186 | 0.814
Player 5 (Team A) misses 20-foot two point shot | 45 | 52 | 0.171 | 0.829
Player 1 (Team B) defensive rebound | 45 | 52 | 0.166 | 0.834
Player 4 (Team A) personal foul / Team B Full timeout / Player 6 (Team B) enters the game for Player 5 (Team B) / Player 6 (Team A) enters the game for Player 7 (Team A) | 45 | 52 | 0.167 | 0.833
Player 2 (Team B) lost ball turnover (Player 4 (Team A) steals) | 45 | 52 | 0.188 | 0.812
Player 3 (Team A) makes two point shot (Player 6 (Team A) assists) | 47 | 52 | 0.208 | 0.792
Player 1 (Team B) makes 3-foot layup (Player 3 (Team B) assists) | 47 | 54 | 0.188 | 0.812
Player 4 (Team A) misses 26-foot step back jumpshot | 47 | 54 | 0.173 | 0.827
Player 2 (Team B) defensive rebound | 47 | 54 | 0.168 | 0.832
Player 1 (Team B) makes 25-foot three point jumper (Player 3 (Team B) assists) | 47 | 57 | 0.134 | 0.866
Player 3 (Team A) makes 27-foot three pointer | 50 | 57 | 0.168 | 0.832
Player 3 (Team A) personal foul / Player 7 (Team A) enters the game for Player 4 (Team A) | 50 | 57 | 0.17 | 0.83
Player 7 (Team B) makes layup (Player 1 (Team B) assists) | 50 | 59 | 0.151 | 0.849
Player 3 (Team A) misses 17-foot two point shot | 50 | 59 | 0.138 | 0.862
Player 2 (Team B) defensive rebound | 50 | 59 | 0.133 | 0.867
Player 7 (Team A) personal foul | 50 | 59 | 0.135 | 0.865
Player 7 (Team B) misses driving floating jump shot | 50 | 59 | 0.147 | 0.853
Player 7 (Team B) offensive rebound | 50 | 59 | 0.134 | 0.866
Player 1 (Team B) makes 31-foot three pointer | 50 | 62 | 0.104 | 0.896
Player 7 (Team A) makes 25-foot three point jumper (Player 3 (Team A) assists) | 53 | 62 | 0.133 | 0.867
Player 3 (Team B) out of bounds bad pass turnover / Team A Full timeout / Player 4 (Team B) enters the game for Player 7 (Team B) / Player 5 (Team B) enters the game for Player 6 (Team B) / Player 4 (Team A) enters the game for Player 5 (Team A) | 53 | 62 | 0.15 | 0.85
Player 12 (Team A) makes two point shot (Player 3 (Team A) assists) | 55 | 62 | 0.17 | 0.83
Player 5 (Team B) misses three point jumper | 55 | 62 | 0.186 | 0.814
Player 4 (Team A) defensive rebound | 55 | 62 | 0.191 | 0.809
Player 7 (Team A) makes 27-foot three point jumper (Player 4 (Team A) assists) | 58 | 62 | 0.237 | 0.763
Player 1 (Team B) misses 10-foot two point shot | 58 | 62 | 0.258 | 0.742
Player 12 (Team A) defensive rebound | 58 | 62 | 0.265 | 0.735
Player 12 (Team A) makes 7-foot two point shot (Player 7 (Team A) assists) | 60 | 62 | 0.292 | 0.708
Player 4 (Team A) personal foul | 60 | 62 | 0.252 | 0.748
Player 1 (Team B) misses driving layup / Team A defensive team rebound | 60 | 62 | 0.326 | 0.674
Player 7 (Team A) misses driving layup | 60 | 62 | 0.304 | 0.696
Player 12 (Team A) offensive rebound | 60 | 62 | 0.327 | 0.673
Player 3 (Team A) misses 18-foot step back jumpshot | 60 | 62 | 0.305 | 0.695
Player 6 (Team A) offensive rebound | 60 | 62 | 0.328 | 0.672
Player 6 (Team A) bad pass (Player 1 (Team B) steals) | 60 | 62 | 0.298 | 0.702
Player 12 (Team A) shooting foul / Player 2 (Team B) makes free throw 1 of 2 / Player 5 (Team A) enters the game for Player 6 (Team A) / Player 2 (Team B) makes free throw 2 of 2 | 60 | 64 | 0.266 | 0.734
Player 5 (Team A) makes 27-foot three point jumper (Player 7 (Team A) assists) | 63 | 64 | 0.329 | 0.671
Player 1 (Team B) makes driving layup / End of the 2nd Quarter | 63 | 66 | 0.287 | 0.713
Player 6 (Team A) enters the game for Player 7 (Team A) | 63 | 66 | 0.287 | 0.713
Player 4 (Team B) bad pass (Player 6 (Team A) steals) | 63 | 66 | 0.298 | 0.702
Player 3 (Team A) misses 26-foot step back jumpshot | 63 | 66 | 0.276 | 0.724
Player 12 (Team A) offensive rebound | 63 | 66 | 0.298 | 0.702
Player 5 (Team A) misses 26-foot three point jumper | 63 | 66 | 0.276 | 0.724
Team A offensive team rebound | 63 | 66 | 0.299 | 0.701
Player 4 (Team A) misses 30-foot three point pullup jump shot | 63 | 66 | 0.277 | 0.723
Team A offensive team rebound / shot clock turnover  | 63 | 66 | 0.269 | 0.731
Player 5 (Team B) makes 4-foot hook shot (Player 3 (Team B) assists) | 63 | 68 | 0.24 | 0.76
Player 3 (Team A) misses driving floating jump shot | 63 | 68 | 0.223 | 0.777
Player 2 (Team B) defensive rebound | 63 | 68 | 0.217 | 0.783
Player 3 (Team B) misses 6-foot two point shot | 63 | 68 | 0.235 | 0.765
Player 5 (Team A) defensive rebound | 63 | 68 | 0.241 | 0.759
Player 5 (Team A) makes 10-foot two point shot | 65 | 68 | 0.271 | 0.729
Player 6 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 1 (Team B) makes free throw 2 of 2 | 65 | 70 | 0.244 | 0.756
Player 4 (Team A) makes 26-foot three pointer (Player 5 (Team A) assists) | 68 | 70 | 0.304 | 0.696
Player 1 (Team B) misses driving layup | 68 | 70 | 0.33 | 0.67
Player 1 (Team B) offensive rebound / Player 1 (Team B) makes tip shot | 68 | 72 | 0.274 | 0.726
Player 4 (Team A) makes 5-foot two point shot | 70 | 72 | 0.305 | 0.695
Player 2 (Team B) bad pass (Player 4 (Team A) steals) | 70 | 72 | 0.34 | 0.66
Player 4 (Team A) misses running pullup jump shot | 70 | 72 | 0.314 | 0.686
Player 1 (Team B) defensive rebound | 70 | 72 | 0.305 | 0.695
Player 2 (Team B) out of bounds lost ball turnover | 70 | 72 | 0.34 | 0.66
Player 12 (Team A) makes dunk (Player 4 (Team A) assists) | 72 | 72 | 0.374 | 0.626
Player 4 (Team B) misses 23-foot three point jumper | 72 | 72 | 0.407 | 0.593
Player 12 (Team A) defensive rebound | 72 | 72 | 0.418 | 0.582
Player 3 (Team A) makes driving layup / Team B Full timeout | 74 | 72 | 0.454 | 0.546
Player 3 (Team B) bad pass (Player 5 (Team A) steals) | 74 | 72 | 0.496 | 0.504
Player 3 (Team A) bad pass (Player 2 (Team B) steals) | 74 | 72 | 0.456 | 0.544
Player 6 (Team A) shooting foul / Player 2 (Team B) makes free throw 1 of 2 / Player 2 (Team B) makes free throw 2 of 2 | 74 | 74 | 0.422 | 0.578
Player 3 (Team A) makes 14-foot step back jumpshot | 76 | 74 | 0.458 | 0.542
Player 5 (Team B) misses 28-foot three point jumper | 76 | 74 | 0.492 | 0.508
Player 6 (Team A) defensive rebound | 76 | 74 | 0.503 | 0.497
Player 4 (Team A) makes driving layup | 78 | 74 | 0.546 | 0.454
Player 3 (Team B) misses 27-foot three point jumper | 78 | 74 | 0.577 | 0.423
Player 5 (Team A) defensive rebound | 78 | 74 | 0.587 | 0.413
Player 3 (Team A) misses 26-foot three point pullup jump shot | 78 | 74 | 0.561 | 0.439
Player 5 (Team B) defensive rebound | 78 | 74 | 0.551 | 0.449
Player 5 (Team B) makes 27-foot three point jumper (Player 2 (Team B) assists) | 78 | 77 | 0.467 | 0.533
Player 3 (Team B) shooting foul / Player 3 (Team A) makes free throw 1 of 2 / Player 7 (Team B) enters the game for Player 4 (Team B) / Player 7 (Team A) enters the game for Player 4 (Team A) / Player 3 (Team A) makes free throw 2 of 2 | 80 | 77 | 0.51 | 0.49
Player 1 (Team B) misses driving layup | 80 | 77 | 0.546 | 0.454
Player 12 (Team A) defensive rebound | 80 | 77 | 0.558 | 0.442
Player 6 (Team B) enters the game for Player 5 (Team B) | 80 | 77 | 0.558 | 0.442
Player 3 (Team A) makes three point jumper (Player 12 (Team A) assists) | 83 | 77 | 0.641 | 0.359
Player 3 (Team B) makes 6-foot driving floating jump shot | 83 | 79 | 0.603 | 0.397
Player 3 (Team A) misses 16-foot pullup jump shot | 83 | 79 | 0.575 | 0.425
Player 7 (Team B) defensive rebound | 83 | 79 | 0.564 | 0.436
Player 12 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 10 (Team B) enters the game for Player 2 (Team B) / Player 8 (Team A) enters the game for Player 5 (Team A) / Player 1 (Team B) makes free throw 2 of 2 | 83 | 81 | 0.524 | 0.476
Player 7 (Team A) misses 26-foot three point pullup jump shot | 83 | 81 | 0.491 | 0.509
Player 6 (Team B) defensive rebound | 83 | 81 | 0.48 | 0.52
Player 1 (Team B) misses two point shot | 83 | 81 | 0.516 | 0.484
Player 1 (Team B) offensive rebound / Player 1 (Team B) misses tip shot | 83 | 81 | 0.516 | 0.484
Player 12 (Team A) defensive rebound | 83 | 81 | 0.528 | 0.472
Player 3 (Team A) misses 27-foot three point pullup jump shot | 83 | 81 | 0.496 | 0.504
Player 6 (Team B) defensive rebound | 83 | 81 | 0.484 | 0.516
Player 3 (Team B) bad pass (Player 3 (Team A) steals) | 83 | 81 | 0.533 | 0.467
Team A Full timeout / Player 5 (Team A) enters the game for Player 6 (Team A) | 83 | 81 | 0.534 | 0.466
Player 5 (Team A) misses 10-foot pullup jump shot | 83 | 81 | 0.501 | 0.499
Player 1 (Team B) defensive rebound | 83 | 81 | 0.49 | 0.51
Player 10 (Team B) misses 25-foot three point jumper | 83 | 81 | 0.527 | 0.473
Team A defensive team rebound / Player 2 (Team B) enters the game for Player 10 (Team B) / Player 4 (Team B) enters the game for Player 3 (Team B) | 83 | 81 | 0.538 | 0.462
Player 3 (Team A) misses 27-foot step back jumpshot | 83 | 81 | 0.507 | 0.493
Team A offensive team rebound / shot clock turnover  / Player 4 (Team A) enters the game for Player 3 (Team A) | 83 | 81 | 0.495 | 0.505
Player 7 (Team B) makes 17-foot pullup jump shot | 83 | 83 | 0.451 | 0.549
Player 5 (Team A) misses 13-foot two point shot | 83 | 83 | 0.417 | 0.583
Player 1 (Team B) defensive rebound | 83 | 83 | 0.405 | 0.595
Player 7 (Team B) makes driving layup | 83 | 85 | 0.36 | 0.64
Player 4 (Team A) misses 27-foot three point pullup jump shot / Team A offensive team rebound | 83 | 85 | 0.361 | 0.639
Player 4 (Team A) makes 11-foot driving floating jump shot | 85 | 85 | 0.407 | 0.593
Player 7 (Team B) misses 26-foot three point jumper | 85 | 85 | 0.446 | 0.554
Player 8 (Team A) defensive rebound | 85 | 85 | 0.458 | 0.542
Player 7 (Team A) out of bounds bad pass turnover | 85 | 85 | 0.409 | 0.591
Player 7 (Team A) blocks Player 2 (Team B) 's 5-foot driving layup | 85 | 85 | 0.448 | 0.552
Player 12 (Team A) defensive rebound | 85 | 85 | 0.46 | 0.54
Player 8 (Team A) misses 24-foot three point shot | 85 | 85 | 0.424 | 0.576
Player 12 (Team A) offensive rebound | 85 | 85 | 0.461 | 0.539
Player 4 (Team A) makes 17-foot pullup jump shot | 87 | 85 | 0.51 | 0.49
Player 1 (Team B) makes 9-foot driving floating jump shot | 87 | 87 | 0.445 | 0.555
End of the 3rd Quarter | 87 | 87 | 0.419 | 0.581
Player 6 (Team A) enters the game for Player 12 (Team A) | 87 | 87 | 0.419 | 0.581
Player 4 (Team A) misses 25-foot step back jumpshot | 87 | 87 | 0.427 | 0.573
Player 6 (Team B) defensive rebound | 87 | 87 | 0.416 | 0.584
Player 7 (Team A) blocks Player 7 (Team B) 's 11-foot driving layup | 87 | 87 | 0.453 | 0.547
Player 6 (Team A) defensive rebound | 87 | 87 | 0.465 | 0.535
Player 4 (Team A) misses 28-foot three point pullup jump shot | 87 | 87 | 0.429 | 0.571
Player 6 (Team B) defensive rebound | 87 | 87 | 0.417 | 0.583
Player 1 (Team B) makes driving layup | 87 | 89 | 0.365 | 0.635
Player 6 (Team B) shooting foul / Player 4 (Team A) makes free throw 1 of 2 / Player 13 (Team A) enters the game for Player 8 (Team A) / Player 4 (Team A) makes free throw 2 of 2 | 89 | 89 | 0.423 | 0.577
Player 4 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 4 (Team B) makes free throw 2 of 2 | 89 | 91 | 0.371 | 0.629
Player 5 (Team A) misses 11-foot two point shot | 89 | 91 | 0.332 | 0.668
Player 4 (Team B) defensive rebound | 89 | 91 | 0.318 | 0.682
Player 6 (Team B) makes 5-foot two point shot (Player 4 (Team B) assists) / Team A Full timeout / Player 3 (Team A) enters the game for Player 7 (Team A) | 89 | 93 | 0.274 | 0.726
Player 7 (Team B) shooting foul / Player 3 (Team A) makes free throw 1 of 2 / Player 3 (Team A) makes free throw 2 of 2 | 91 | 93 | 0.326 | 0.674
Player 4 (Team A) personal foul | 91 | 93 | 0.31 | 0.69
Player 2 (Team B) makes 31-foot three pointer | 91 | 96 | 0.229 | 0.771
Player 1 (Team B) personal foul | 91 | 96 | 0.243 | 0.757
Player 3 (Team A) makes 16-foot step back jumpshot | 93 | 96 | 0.278 | 0.722
Player 4 (Team B) lost ball turnover (Player 3 (Team A) steals) | 93 | 96 | 0.329 | 0.671
Player 4 (Team B) transition take foul / Player 4 (Team A) makes free throw 1 of 1 / Player 3 (Team B) enters the game for Player 4 (Team B) / Player 5 (Team B) enters the game for Player 6 (Team B) | 94 | 96 | 0.328 | 0.672
Player 3 (Team A) bad pass | 94 | 96 | 0.308 | 0.692
Player 6 (Team A) loose ball foul | 94 | 96 | 0.308 | 0.692
Player 3 (Team B) out of bounds lost ball turnover | 94 | 96 | 0.375 | 0.625
Player 4 (Team A) misses 14-foot two point shot | 94 | 96 | 0.333 | 0.667
Player 1 (Team B) defensive rebound | 94 | 96 | 0.319 | 0.681
Player 1 (Team B) misses driving layup | 94 | 96 | 0.361 | 0.639
Player 3 (Team A) defensive rebound | 94 | 96 | 0.375 | 0.625
Player 3 (Team A) makes driving layup | 96 | 96 | 0.427 | 0.573
Player 3 (Team A) personal foul | 96 | 96 | 0.332 | 0.668
Player 7 (Team B) misses 27-foot three point pullup jump shot | 96 | 96 | 0.464 | 0.536
Player 6 (Team A) defensive rebound | 96 | 96 | 0.481 | 0.519
Player 4 (Team A) misses 22-foot pullup jump shot | 96 | 96 | 0.433 | 0.567
Player 13 (Team A) offensive rebound | 96 | 96 | 0.482 | 0.518
Player 3 (Team A) makes 27-foot step back jumpshot | 99 | 96 | 0.606 | 0.394
Player 4 (Team A) personal foul / Player 3 (Team B) makes free throw 1 of 2 / Player 3 (Team B) makes free throw 2 of 2 | 99 | 98 | 0.549 | 0.451
Player 4 (Team A) misses 26-foot step back jumpshot | 99 | 98 | 0.5 | 0.5
Player 2 (Team B) defensive rebound | 99 | 98 | 0.483 | 0.517
Player 2 (Team B) makes layup (Player 7 (Team B) assists) | 99 | 100 | 0.424 | 0.576
Player 3 (Team A) makes 27-foot three pointer | 102 | 100 | 0.557 | 0.443
Player 3 (Team B) makes driving layup (Player 1 (Team B) assists) | 102 | 102 | 0.494 | 0.506
Player 3 (Team A) misses 27-foot three point pullup jump shot | 102 | 102 | 0.439 | 0.561
Player 1 (Team B) defensive rebound | 102 | 102 | 0.42 | 0.58
Player 7 (Team B) makes 4-foot layup (Player 1 (Team B) assists) / Team A Full timeout / Player 7 (Team A) enters the game for Player 4 (Team A) / Player 12 (Team A) enters the game for Player 13 (Team A) | 102 | 104 | 0.357 | 0.643
Player 5 (Team A) makes driving layup | 104 | 104 | 0.421 | 0.579
Player 3 (Team B) makes driving layup (Player 2 (Team B) assists) / Player 12 (Team A) shooting foul / Player 3 (Team B) makes free throw 1 of 1 | 104 | 107 | 0.29 | 0.71
Player 5 (Team A) makes 26-foot three point jumper (Player 3 (Team A) assists) | 107 | 107 | 0.422 | 0.578
Player 7 (Team A) personal foul / Player 1 (Team B) makes free throw 1 of 2 / Player 1 (Team B) misses free throw 2 of 2 / Player 12 (Team A) defensive rebound | 107 | 108 | 0.428 | 0.572
Player 3 (Team A) offensive foul / Player 3 (Team A) turnover / Player 4 (Team A) enters the game for Player 7 (Team A) | 107 | 108 | 0.347 | 0.653
Player 3 (Team B) makes 2-foot two point shot (Player 5 (Team B) assists) / Player 3 (Team A) shooting foul / Player 3 (Team B) makes free throw 1 of 1 | 107 | 111 | 0.212 | 0.788
Player 3 (Team A) misses driving layup | 107 | 111 | 0.158 | 0.842
Player 5 (Team B) defensive rebound | 107 | 111 | 0.142 | 0.858
Player 1 (Team B) misses 28-foot three point shot | 107 | 111 | 0.176 | 0.824
Player 5 (Team A) defensive rebound | 107 | 111 | 0.19 | 0.81
Player 5 (Team B) blocks Player 4 (Team A) 's 5-foot driving layup | 107 | 111 | 0.136 | 0.864
Player 3 (Team B) defensive rebound | 107 | 111 | 0.121 | 0.879
Player 7 (Team B) misses 20-foot pullup jump shot | 107 | 111 | 0.158 | 0.842
Player 3 (Team B) offensive rebound | 107 | 111 | 0.114 | 0.886
Player 1 (Team B) misses layup | 107 | 111 | 0.157 | 0.843
Player 12 (Team A) defensive rebound | 107 | 111 | 0.171 | 0.829
Player 3 (Team B) shooting foul / Player 4 (Team A) makes driving layup (Player 3 (Team A) assists) / Player 4 (Team A) makes free throw 1 of 1 | 110 | 111 | 0.346 | 0.654
Player 5 (Team B) misses 24-foot three point jumper | 110 | 111 | 0.423 | 0.577
Player 2 (Team B) offensive rebound | 110 | 111 | 0.345 | 0.655
Player 7 (Team B) misses 28-foot three point jumper | 110 | 111 | 0.423 | 0.577
Player 5 (Team B) offensive rebound | 110 | 111 | 0.344 | 0.656
Player 5 (Team B) makes layup (Player 3 (Team B) assists) / Team A Full timeout | 110 | 113 | 0.261 | 0.739
Player 3 (Team B) shooting foul / Player 12 (Team A) makes free throw 1 of 2 / Player 12 (Team A) makes free throw 2 of 2 | 112 | 113 | 0.339 | 0.661
Player 7 (Team B) bad pass (Player 4 (Team A) steals) | 112 | 113 | 0.455 | 0.545
Player 4 (Team A) makes two point shot / Team B Full timeout / Player 7 (Team A) enters the game for Player 4 (Team A) | 114 | 113 | 0.54 | 0.46
Player 5 (Team A) shooting foul / Player 1 (Team B) makes free throw 1 of 2 / Player 4 (Team A) enters the game for Player 12 (Team A) / Player 8 (Team A) enters the game for Player 7 (Team A) / Player 1 (Team B) makes free throw 2 of 2 | 114 | 115 | 0.457 | 0.543
