Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
Player 6 (Team B) offensive rebound / Player 6 (Team B) makes two point shot | 38 | 29 | 0.78 | 0.22
Player 10 (Team B) shooting foul / Player 9 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 9 (Team A) makes free throw 2 of 2 | 39 | 29 | 0.78 | 0.22
Player 14 (Team B) misses driving layup | 39 | 29 | 0.796 | 0.204
Player 5 (Team A) defensive rebound | 39 | 29 | 0.802 | 0.198
Player 11 (Team A) offensive charge / Player 11 (Team A) turnover | 39 | 29 | 0.781 | 0.219
Player 9 (Team B) misses 9-foot two point shot | 39 | 29 | 0.797 | 0.203
Player 11 (Team A) defensive rebound | 39 | 29 | 0.803 | 0.197
Player 11 (Team A) out of bounds bad pass turnover | 39 | 29 | 0.782 | 0.218
Player 10 (Team B) misses two point shot | 39 | 29 | 0.798 | 0.202
Player 5 (Team A) defensive rebound | 39 | 29 | 0.803 | 0.197
Player 8 (Team A) makes dunk | 41 | 29 | 0.823 | 0.177
Team B Full timeout | 41 | 29 | 0.823 | 0.177
Player 9 (Team B) misses 26-foot three point jumper | 41 | 29 | 0.838 | 0.162
Team A defensive team rebound | 41 | 29 | 0.843 | 0.157
Player 9 (Team B) blocks Player 8 (Team A) 's 3-foot driving layup | 41 | 29 | 0.829 | 0.171
Player 6 (Team B) defensive rebound | 41 | 29 | 0.824 | 0.176
Player 14 (Team B) misses layup | 41 | 29 | 0.839 | 0.161
Player 5 (Team A) defensive rebound | 41 | 29 | 0.844 | 0.156
Player 11 (Team A) misses driving layup | 41 | 29 | 0.83 | 0.17
Player 9 (Team B) defensive rebound | 41 | 29 | 0.826 | 0.174
Player 8 (Team B) misses driving layup | 41 | 29 | 0.84 | 0.16
Player 9 (Team B) offensive rebound / Player 9 (Team B) makes tip shot | 41 | 31 | 0.808 | 0.192
Player 10 (Team B) blocks Player 9 (Team A) 's 5-foot driving layup / Team A offensive team rebound / Player 4 (Team B) enters the game for Player 6 (Team B) / Player 5 (Team B) enters the game for Player 14 (Team B) / Player 2 (Team A) enters the game for Player 14 (Team A) | 41 | 31 | 0.808 | 0.192
Player 5 (Team A) makes layup (Player 8 (Team A) assists) | 43 | 31 | 0.827 | 0.173
Player 10 (Team B) misses two point shot / Team B offensive team rebound / Player 11 (Team A) loose ball foul / Player 1 (Team B) enters the game for Player 9 (Team B) / Player 1 (Team A) enters the game for Player 8 (Team A) | 43 | 31 | 0.829 | 0.171
Player 8 (Team B) misses 27-foot three point jumper | 43 | 31 | 0.843 | 0.157
Player 5 (Team B) offensive rebound | 43 | 31 | 0.829 | 0.171
Player 4 (Team B) makes 27-foot three pointer (Player 10 (Team B) assists) | 43 | 34 | 0.788 | 0.212
Player 8 (Team B) shooting foul / Player 2 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 2 (Team B) enters the game for Player 10 (Team B) / Player 2 (Team A) makes free throw 2 of 2 | 44 | 34 | 0.788 | 0.212
Player 2 (Team B) makes 17-foot pullup jump shot | 44 | 36 | 0.766 | 0.234
Team A Full timeout / Player 3 (Team A) enters the game for Player 5 (Team A) | 44 | 36 | 0.766 | 0.234
Player 9 (Team A) misses 26-foot three point jumper | 44 | 36 | 0.749 | 0.251
Player 8 (Team B) defensive rebound | 44 | 36 | 0.743 | 0.257
Player 4 (Team B) makes 2-foot two point shot | 44 | 38 | 0.715 | 0.285
Player 3 (Team A) misses 18-foot step back jumpshot | 44 | 38 | 0.696 | 0.304
Player 1 (Team B) defensive rebound | 44 | 38 | 0.689 | 0.311
Player 4 (Team B) makes 26-foot three point jumper (Player 1 (Team B) assists) | 44 | 41 | 0.632 | 0.368
Team A Full timeout / Player 4 (Team A) enters the game for Player 11 (Team A) / Player 6 (Team A) enters the game for Player 9 (Team A) | 44 | 41 | 0.632 | 0.368
Player 2 (Team A) misses 24-foot three point jumper | 44 | 41 | 0.608 | 0.392
Player 5 (Team B) defensive rebound | 44 | 41 | 0.601 | 0.399
Player 4 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 2 / Player 5 (Team B) makes free throw 2 of 2 | 44 | 43 | 0.571 | 0.429
Player 1 (Team B) shooting foul / Player 6 (Team A) makes free throw 1 of 2 / Player 6 (Team A) makes free throw 2 of 2 | 46 | 43 | 0.601 | 0.399
Player 4 (Team B) misses three point jumper | 46 | 43 | 0.625 | 0.375
Player 2 (Team A) defensive rebound | 46 | 43 | 0.633 | 0.367
Player 1 (Team A) makes 14-foot step back jumpshot | 48 | 43 | 0.664 | 0.336
Player 1 (Team B) offensive foul / Player 1 (Team B) turnover / Player 12 (Team B) enters the game for Player 8 (Team B) | 48 | 43 | 0.692 | 0.308
Player 1 (Team B) blocks Player 2 (Team A) 's 3-foot driving layup | 48 | 43 | 0.672 | 0.328
Player 4 (Team A) offensive rebound | 48 | 43 | 0.693 | 0.307
Player 4 (Team A) misses 18-foot jumper | 48 | 43 | 0.672 | 0.328
Player 4 (Team B) defensive rebound | 48 | 43 | 0.665 | 0.335
Player 1 (Team B) offensive foul / Player 1 (Team B) turnover / Player 11 (Team B) enters the game for Player 1 (Team B) | 48 | 43 | 0.693 | 0.307
Player 1 (Team A) misses two point shot | 48 | 43 | 0.673 | 0.327
Player 3 (Team A) offensive rebound / Player 3 (Team A) misses tip shot | 48 | 43 | 0.673 | 0.327
Player 1 (Team A) offensive rebound | 48 | 43 | 0.694 | 0.306
Player 1 (Team A) bad pass (Player 5 (Team B) steals) | 48 | 43 | 0.666 | 0.334
Player 5 (Team B) misses two point shot | 48 | 43 | 0.687 | 0.313
Player 1 (Team A) defensive rebound | 48 | 43 | 0.694 | 0.306
Player 3 (Team A) makes dunk (Player 2 (Team A) assists) | 50 | 43 | 0.724 | 0.276
Player 12 (Team B) out of bounds lost ball turnover / Team A Full timeout / Player 8 (Team A) enters the game for Player 6 (Team A) | 50 | 43 | 0.751 | 0.249
Player 1 (Team A) makes layup | 52 | 43 | 0.776 | 0.224
Player 4 (Team B) misses 28-foot three point jumper | 52 | 43 | 0.796 | 0.204
Player 2 (Team A) defensive rebound | 52 | 43 | 0.802 | 0.198
Player 8 (Team A) makes 25-foot three point jumper (Player 4 (Team A) assists) | 55 | 43 | 0.845 | 0.155
Player 2 (Team B) out of bounds bad pass turnover | 55 | 43 | 0.866 | 0.134
Player 1 (Team A) misses 24-foot step back jumpshot / Team A offensive team rebound / shot clock turnover  | 55 | 43 | 0.847 | 0.153
Player 4 (Team B) makes pullup jump shot | 55 | 45 | 0.829 | 0.171
Player 3 (Team A) makes 26-foot three point jumper (Player 4 (Team A) assists) | 58 | 45 | 0.869 | 0.131
Player 11 (Team B) misses driving layup | 58 | 45 | 0.882 | 0.118
Player 2 (Team B) offensive rebound | 58 | 45 | 0.87 | 0.13
Player 2 (Team B) makes 13-foot two point shot | 58 | 47 | 0.851 | 0.149
Player 3 (Team A) misses 27-foot three point jumper | 58 | 47 | 0.835 | 0.165
Player 4 (Team A) offensive rebound | 58 | 47 | 0.852 | 0.148
Player 4 (Team A) misses 8-foot two point shot | 58 | 47 | 0.835 | 0.165
Team B defensive team rebound | 58 | 47 | 0.829 | 0.171
Player 2 (Team B) makes 25-foot three pointer | 58 | 50 | 0.784 | 0.216
Player 1 (Team A) makes two point shot | 60 | 50 | 0.81 | 0.19
Player 4 (Team B) misses layup | 60 | 50 | 0.829 | 0.171
Player 4 (Team A) defensive rebound | 60 | 50 | 0.835 | 0.165
Player 4 (Team A) bad pass (Player 12 (Team B) steals) | 60 | 50 | 0.811 | 0.189
Player 9 (Team A) enters the game for Player 3 (Team A) / Player 5 (Team A) enters the game for Player 4 (Team A) / Player 6 (Team B) enters the game for Player 5 (Team B) | 60 | 50 | 0.811 | 0.189
Player 11 (Team B) makes dunk (Player 2 (Team B) assists) | 60 | 52 | 0.787 | 0.213
Player 2 (Team A) misses three point jumper / Team A offensive team rebound / End of the 2nd Quarter | 60 | 52 | 0.772 | 0.228
Player 5 (Team B) enters the game for Player 11 (Team B) / Player 9 (Team B) enters the game for Player 6 (Team B) / Player 4 (Team A) enters the game for Player 8 (Team A) / Player 3 (Team A) enters the game for Player 5 (Team A) / Player 14 (Team A) enters the game for Player 9 (Team A) | 60 | 52 | 0.772 | 0.228
Player 9 (Team B) makes dunk (Player 4 (Team B) assists) | 60 | 54 | 0.739 | 0.261
Player 4 (Team A) makes 27-foot three point jumper (Player 1 (Team A) assists) | 63 | 54 | 0.794 | 0.206
Player 4 (Team B) misses 23-foot three point jumper | 63 | 54 | 0.814 | 0.186
Player 4 (Team A) defensive rebound | 63 | 54 | 0.82 | 0.18
Player 2 (Team A) misses driving floating jump shot | 63 | 54 | 0.803 | 0.197
Player 9 (Team B) defensive rebound | 63 | 54 | 0.797 | 0.203
Player 2 (Team B) makes dunk | 63 | 56 | 0.772 | 0.228
Player 2 (Team A) makes 25-foot three point jumper (Player 4 (Team A) assists) | 66 | 56 | 0.82 | 0.18
Player 2 (Team A) blocks Player 2 (Team B)'s driving floating jump shot / Team B offensive team rebound | 66 | 56 | 0.821 | 0.179
Player 5 (Team B) makes layup (Player 2 (Team B) assists) | 66 | 58 | 0.798 | 0.202
Player 1 (Team A) makes two point shot (Player 4 (Team A) assists) | 68 | 58 | 0.823 | 0.177
Player 14 (Team A) shooting foul / Player 5 (Team B) makes free throw 1 of 2 / Player 5 (Team B) misses free throw 2 of 2 | 68 | 59 | 0.826 | 0.174
Player 3 (Team A) defensive rebound | 68 | 59 | 0.826 | 0.174
Player 3 (Team A) misses 7-foot jumper | 68 | 59 | 0.808 | 0.192
Player 2 (Team B) defensive rebound | 68 | 59 | 0.802 | 0.198
Player 2 (Team A) shooting foul / Player 12 (Team B) makes free throw 1 of 2 / Player 12 (Team B) makes free throw 2 of 2 | 68 | 61 | 0.776 | 0.224
Player 2 (Team A) makes driving layup | 70 | 61 | 0.803 | 0.197
Player 2 (Team B) makes driving dunk (Player 4 (Team B) assists) | 70 | 63 | 0.778 | 0.222
Player 2 (Team A) misses 29-foot three point jumper | 70 | 63 | 0.756 | 0.244
Player 9 (Team B) defensive rebound | 70 | 63 | 0.748 | 0.252
Player 14 (Team A) shooting foul / Player 9 (Team B) makes free throw 1 of 2 / Player 14 (Team A) lane violation / Player 9 (Team B) makes free throw 2 of 2 | 70 | 65 | 0.719 | 0.281
Player 3 (Team A) makes 9-foot two point shot | 72 | 65 | 0.749 | 0.251
Player 3 (Team A) blocks Player 12 (Team B) 's 1-foot driving layup | 72 | 65 | 0.774 | 0.226
Player 2 (Team A) defensive rebound | 72 | 65 | 0.782 | 0.218
Player 4 (Team B) shooting foul / Player 4 (Team A) makes free throw 1 of 2 / Player 4 (Team A) makes free throw 2 of 2 | 74 | 65 | 0.809 | 0.191
Player 2 (Team B) misses driving floating jump shot | 74 | 65 | 0.83 | 0.17
Player 3 (Team A) defensive rebound | 74 | 65 | 0.836 | 0.164
Player 1 (Team A) bad pass (Player 5 (Team B) steals) | 74 | 65 | 0.812 | 0.188
Player 4 (Team B) makes 24-foot three point shot (Player 5 (Team B) assists) | 74 | 68 | 0.756 | 0.244
Team A Full timeout | 74 | 68 | 0.756 | 0.244
Player 3 (Team A) makes dunk (Player 1 (Team A) assists) | 76 | 68 | 0.786 | 0.214
Player 14 (Team A) blocks Player 9 (Team B) 's 3-foot layup | 76 | 68 | 0.809 | 0.191
Player 4 (Team A) defensive rebound | 76 | 68 | 0.817 | 0.183
Player 1 (Team A) makes 23-foot three point jumper (Player 4 (Team A) assists) | 79 | 68 | 0.867 | 0.133
Player 4 (Team B) misses 25-foot three point pullup jump shot / Team A defensive team rebound / Player 6 (Team B) enters the game for Player 12 (Team B) / Player 11 (Team A) enters the game for Player 14 (Team A) | 79 | 68 | 0.89 | 0.11
Player 4 (Team A) misses 18-foot pullup jump shot | 79 | 68 | 0.876 | 0.124
Player 9 (Team B) defensive rebound | 79 | 68 | 0.872 | 0.128
Player 6 (Team B) misses 26-foot three point jumper | 79 | 68 | 0.888 | 0.112
Player 3 (Team A) defensive rebound | 79 | 68 | 0.894 | 0.106
Player 11 (Team A) misses layup | 79 | 68 | 0.879 | 0.121
Player 11 (Team A) offensive rebound | 79 | 68 | 0.895 | 0.105
Player 11 (Team A) makes two point shot / Team B Full timeout / Player 1 (Team B) enters the game for Player 9 (Team B) | 81 | 68 | 0.912 | 0.088
Player 5 (Team B) makes 26-foot three point jumper (Player 2 (Team B) assists) | 81 | 71 | 0.876 | 0.124
Player 1 (Team A) misses 19-foot step back jumpshot / Player 2 (Team B) defensive rebound | 81 | 71 | 0.855 | 0.145
Player 6 (Team B) makes two point shot | 81 | 73 | 0.829 | 0.171
Player 5 (Team B) blocks Player 2 (Team A) 's 5-foot driving layup | 81 | 73 | 0.809 | 0.191
Player 6 (Team B) defensive rebound | 81 | 73 | 0.802 | 0.198
Player 4 (Team B) misses 25-foot three point shot | 81 | 73 | 0.824 | 0.176
Player 2 (Team B) offensive rebound | 81 | 73 | 0.803 | 0.197
Player 5 (Team B) misses 26-foot three point jumper / Player 3 (Team A) defensive rebound | 81 | 73 | 0.831 | 0.169
Player 3 (Team A) misses 27-foot three point jumper | 81 | 73 | 0.813 | 0.187
Player 4 (Team B) defensive rebound | 81 | 73 | 0.806 | 0.194
Player 6 (Team B) misses driving layup | 81 | 73 | 0.829 | 0.171
Player 3 (Team A) defensive rebound / Player 6 (Team B) personal foul / Player 8 (Team B) enters the game for Player 5 (Team B) / Player 14 (Team B) enters the game for Player 4 (Team B) / Player 9 (Team A) enters the game for Player 1 (Team A) / Player 5 (Team A) enters the game for Player 3 (Team A) / Player 8 (Team A) enters the game for Player 4 (Team A) | 81 | 73 | 0.836 | 0.164
Player 2 (Team A) makes 9-foot two point shot | 83 | 73 | 0.865 | 0.135
Player 8 (Team B) misses 26-foot three point jumper | 83 | 73 | 0.884 | 0.116
Player 11 (Team A) defensive rebound | 83 | 73 | 0.891 | 0.109
Player 8 (Team B) personal foul / Player 10 (Team B) enters the game for Player 2 (Team B) | 83 | 73 | 0.89 | 0.11
Player 5 (Team A) misses layup / Player 5 (Team A) offensive rebound | 83 | 73 | 0.892 | 0.108
Player 2 (Team A) lost ball turnover (Player 1 (Team B) steals) | 83 | 73 | 0.869 | 0.131
Player 6 (Team B) lost ball turnover (Player 5 (Team A) steals) | 83 | 73 | 0.893 | 0.107
Player 5 (Team A) steps out of bounds turnover | 83 | 73 | 0.87 | 0.13
Player 6 (Team B) out of bounds bad pass turnover / Player 1 (Team A) enters the game for Player 2 (Team A) | 83 | 73 | 0.895 | 0.105
Player 1 (Team A) makes 16-foot two point shot | 85 | 73 | 0.916 | 0.084
Player 10 (Team B) makes 4-foot layup (Player 1 (Team B) assists) | 85 | 75 | 0.9 | 0.1
Player 5 (Team A) makes layup | 87 | 75 | 0.921 | 0.079
Player 5 (Team A) blocks Player 8 (Team B)'s driving layup | 87 | 75 | 0.935 | 0.065
Player 9 (Team A) defensive rebound | 87 | 75 | 0.939 | 0.061
Player 8 (Team A) out of bounds lost ball turnover | 87 | 75 | 0.923 | 0.077
Player 6 (Team B) misses driving floating jump shot | 87 | 75 | 0.938 | 0.062
Player 1 (Team B) offensive rebound / Player 9 (Team A) personal foul | 87 | 75 | 0.895 | 0.105
Player 10 (Team B) makes 3-foot two point shot | 87 | 77 | 0.908 | 0.092
Player 8 (Team A) misses 15-foot jumper / Team A offensive team rebound | 87 | 77 | 0.91 | 0.09
End of the 3rd Quarter | 87 | 77 | 0.895 | 0.105
Player 5 (Team A) makes 3-foot dunk (Player 1 (Team A) assists) | 89 | 77 | 0.933 | 0.067
Player 14 (Team B) offensive foul / Player 14 (Team B) turnover | 89 | 77 | 0.949 | 0.051
Player 10 (Team B) personal foul | 89 | 77 | 0.955 | 0.045
Player 1 (Team A) out of bounds lost ball turnover | 89 | 77 | 0.937 | 0.063
Player 9 (Team A) blocks Player 6 (Team B) 's 7-foot driving layup / Team B offensive team rebound | 89 | 77 | 0.938 | 0.062
Player 1 (Team B) misses 16-foot jumper | 89 | 77 | 0.95 | 0.05
Player 11 (Team A) defensive rebound | 89 | 77 | 0.955 | 0.045
Player 8 (Team A) makes 3-foot driving floating jump shot / Team B Full timeout / Player 11 (Team B) enters the game for Player 1 (Team B) | 91 | 77 | 0.966 | 0.034
Player 11 (Team B) out of bounds bad pass turnover | 91 | 77 | 0.975 | 0.025
Player 9 (Team A) misses 23-foot three point jumper | 91 | 77 | 0.97 | 0.03
Player 10 (Team B) defensive rebound | 91 | 77 | 0.968 | 0.032
Player 14 (Team B) makes 27-foot running pullup jump shot (Player 10 (Team B) assists) | 91 | 80 | 0.944 | 0.056
Player 9 (Team A) offensive foul / Player 9 (Team A) turnover | 91 | 80 | 0.931 | 0.069
Player 10 (Team B) misses 10-foot two point shot | 91 | 80 | 0.944 | 0.056
Player 1 (Team A) defensive rebound | 91 | 80 | 0.949 | 0.051
Player 11 (Team A) makes 25-foot three point shot (Player 9 (Team A) assists) | 94 | 80 | 0.972 | 0.028
Rick Carlisle technical foul (1st technical foul) / Player 1 (Team A) makes technical free throw / Player 12 (Team B) enters the game for Player 6 (Team B) / Player 4 (Team B) enters the game for Player 8 (Team B) / Player 14 (Team A) enters the game for Player 1 (Team A) | 95 | 80 | 0.986 | 0.014
Player 14 (Team A) shooting foul / Player 11 (Team B) misses free throw 1 of 2 / Team B offensive team rebound / Player 2 (Team B) enters the game for Player 14 (Team B) / Player 11 (Team B) makes free throw 2 of 2 | 95 | 81 | 0.979 | 0.021
Player 10 (Team B) personal foul | 95 | 81 | 0.981 | 0.019
Player 11 (Team A) makes 14-foot two point shot | 97 | 81 | 0.986 | 0.014
Player 4 (Team B) lost ball turnover (Player 9 (Team A) steals) | 97 | 81 | 0.992 | 0.008
Player 5 (Team A) makes 2-foot dunk (Player 8 (Team A) assists) | 99 | 81 | 0.994 | 0.006
Team B Full timeout / Player 6 (Team B) enters the game for Player 10 (Team B) / Player 9 (Team B) enters the game for Player 11 (Team B) | 99 | 81 | 0.994 | 0.006
Player 9 (Team B) makes layup (Player 2 (Team B) assists) | 99 | 83 | 0.993 | 0.007
