Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
Player 7 (Team A) makes 13-foot pullup jump shot | 9 | 11 | 0.262 | 0.738
Player 5 (Team B) misses 20-foot pullup jump shot | 9 | 11 | 0.279 | 0.721
Player 5 (Team A) defensive rebound | 9 | 11 | 0.284 | 0.716
Player 3 (Team A) steps out of bounds turnover | 9 | 11 | 0.263 | 0.737
Player 14 (Team B) misses 24-foot three point jumper | 9 | 11 | 0.28 | 0.72
Player 4 (Team A) defensive rebound | 9 | 11 | 0.285 | 0.715
Player 3 (Team A) makes two point shot (Player 7 (Team A) assists) | 11 | 11 | 0.307 | 0.693
Player 11 (Team B) misses 11-foot two point shot | 11 | 11 | 0.326 | 0.674
Player 3 (Team A) defensive rebound | 11 | 11 | 0.332 | 0.668
Player 3 (Team A) misses two point shot | 11 | 11 | 0.315 | 0.685
Player 5 (Team B) defensive rebound | 11 | 11 | 0.309 | 0.691
Player 5 (Team A) blocks Player 7 (Team B) 's 4-foot layup | 11 | 11 | 0.327 | 0.673
Team B offensive team rebound / Team B Full timeout / Player 8 (Team A) enters the game for Player 4 (Team A) | 11 | 11 | 0.309 | 0.691
Player 4 (Team B) misses 15-foot step back jumpshot | 11 | 11 | 0.328 | 0.672
Player 7 (Team A) defensive rebound | 11 | 11 | 0.334 | 0.666
Player 7 (Team A) makes two point shot | 13 | 11 | 0.358 | 0.642
Player 7 (Team B) misses 9-foot hook shot | 13 | 11 | 0.379 | 0.621
Player 8 (Team A) defensive rebound | 13 | 11 | 0.385 | 0.615
Player 14 (Team B) shooting foul / Player 3 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 3 (Team A) makes free throw 2 of 2 | 14 | 11 | 0.385 | 0.615
Player 11 (Team B) misses three point jumper | 14 | 11 | 0.405 | 0.595
Player 5 (Team B) offensive rebound | 14 | 11 | 0.387 | 0.613
Player 14 (Team B) misses 27-foot three point jumper | 14 | 11 | 0.406 | 0.594
Player 5 (Team A) defensive rebound | 14 | 11 | 0.413 | 0.587
Player 8 (Team A) makes 25-foot three point shot (Player 11 (Team A) assists) | 17 | 11 | 0.466 | 0.534
Player 14 (Team B) misses 25-foot three point jumper | 17 | 11 | 0.49 | 0.51
Player 3 (Team A) defensive rebound | 17 | 11 | 0.498 | 0.502
Player 3 (Team A) misses 19-foot pullup jump shot | 17 | 11 | 0.476 | 0.524
Player 4 (Team B) defensive rebound | 17 | 11 | 0.469 | 0.531
Player 3 (Team B) enters the game for Player 11 (Team B) / Player 21 (Team B) enters the game for Player 14 (Team B) / Player 4 (Team B) out of bounds lost ball turnover | 17 | 11 | 0.498 | 0.502
Player 5 (Team A) misses 24-foot three point pullup jump shot | 17 | 11 | 0.479 | 0.521
Player 8 (Team A) offensive rebound | 17 | 11 | 0.501 | 0.499
Player 7 (Team A) misses 18-foot pullup jump shot | 17 | 11 | 0.48 | 0.52
Player 7 (Team B) defensive rebound / Player 11 (Team A) personal foul / Player 6 (Team A) enters the game for Player 11 (Team A) | 17 | 11 | 0.473 | 0.527
Player 5 (Team B) makes 15-foot pullup jump shot | 17 | 13 | 0.449 | 0.551
Player 7 (Team A) misses 7-foot two point shot | 17 | 13 | 0.429 | 0.571
Player 4 (Team B) defensive rebound | 17 | 13 | 0.421 | 0.579
Player 4 (Team B) lost ball turnover (Player 7 (Team A) steals) | 17 | 13 | 0.452 | 0.548
Player 3 (Team A) makes dunk (Player 7 (Team A) assists) | 19 | 13 | 0.478 | 0.522
Player 7 (Team B) makes alley oop dunk shot (Player 4 (Team B) assists) | 19 | 15 | 0.453 | 0.547
Player 7 (Team B) personal foul / Player 18 (Team B) enters the game for Player 5 (Team B) / Player 17 (Team B) enters the game for Player 7 (Team B) | 19 | 15 | 0.452 | 0.548
Player 7 (Team A) makes 17-foot pullup jump shot (Player 3 (Team A) assists) | 21 | 15 | 0.482 | 0.518
Player 17 (Team B) makes 14-foot jumper (Player 3 (Team B) assists) | 21 | 17 | 0.456 | 0.544
Player 5 (Team A) makes 1-foot alley oop dunk shot (Player 7 (Team A) assists) | 23 | 17 | 0.484 | 0.516
Player 4 (Team B) makes driving floating jump shot / Player 6 (Team A) shooting foul / Team A Full timeout / Player 9 (Team A) enters the game for Player 3 (Team A) / Player 13 (Team A) enters the game for Player 7 (Team A) / Player 4 (Team A) enters the game for Player 5 (Team A) / Player 4 (Team B) makes free throw 1 of 1 | 23 | 20 | 0.429 | 0.571
Player 8 (Team A) makes 26-foot three point jumper (Player 9 (Team A) assists) | 26 | 20 | 0.487 | 0.513
Player 21 (Team B) misses 21-foot jumper | 26 | 20 | 0.511 | 0.489
Player 13 (Team A) defensive rebound | 26 | 20 | 0.518 | 0.482
Player 8 (Team A) lost ball turnover (Player 18 (Team B) steals) | 26 | 20 | 0.49 | 0.51
Player 21 (Team B) makes 24-foot three point jumper (Player 4 (Team B) assists) | 26 | 23 | 0.433 | 0.567
Player 6 (Team A) misses driving floating jump shot | 26 | 23 | 0.414 | 0.586
Player 4 (Team B) defensive rebound | 26 | 23 | 0.409 | 0.591
Player 17 (Team B) misses 7-foot two point shot | 26 | 23 | 0.429 | 0.571
Player 4 (Team A) defensive rebound | 26 | 23 | 0.436 | 0.564
Player 21 (Team B) shooting foul / Player 13 (Team A) makes free throw 1 of 2 / Player 13 (Team A) makes free throw 2 of 2 | 28 | 23 | 0.463 | 0.537
Player 4 (Team B) misses step back jumpshot | 28 | 23 | 0.488 | 0.512
Team A defensive team rebound / Player 3 (Team B) loose ball foul / Player 6 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 6 (Team A) makes free throw 2 of 2 | 29 | 23 | 0.496 | 0.504
Player 18 (Team B) makes 27-foot three pointer | 29 | 26 | 0.439 | 0.561
Player 4 (Team A) misses 29-foot three point jumper | 29 | 26 | 0.421 | 0.579
Player 6 (Team A) offensive rebound | 29 | 26 | 0.44 | 0.56
Player 4 (Team B) shooting foul / Player 4 (Team B) technical foul (1st technical foul) / Player 8 (Team A) makes technical free throw / Player 6 (Team A) makes free throw 1 of 2 / Player 6 (Team A) misses free throw 2 of 2 | 31 | 26 | 0.47 | 0.53
Player 17 (Team B) defensive rebound | 31 | 26 | 0.47 | 0.53
Player 3 (Team B) misses 22-foot three point jumper | 31 | 26 | 0.494 | 0.506
Player 17 (Team B) offensive rebound | 31 | 26 | 0.474 | 0.526
Player 18 (Team B) makes 35-foot three point jumper (Player 17 (Team B) assists) / Player 8 (Team A) shooting foul / Player 18 (Team B) makes free throw 1 of 1 / Player 6 (Team A) out of bounds bad pass turnover | 31 | 30 | 0.36 | 0.64
Player 21 (Team B) misses 16-foot jumper / Team B offensive team rebound / End of the 1st Quarter | 31 | 30 | 0.377 | 0.623
Player 15 (Team B) enters the game for Player 4 (Team B) | 31 | 30 | 0.377 | 0.623
Player 17 (Team B) misses 10-foot two point shot | 31 | 30 | 0.384 | 0.616
Player 4 (Team A) defensive rebound | 31 | 30 | 0.392 | 0.608
Player 4 (Team A) misses layup | 31 | 30 | 0.37 | 0.63
Player 4 (Team A) offensive rebound / Player 4 (Team A) makes two point shot | 33 | 30 | 0.417 | 0.583
Player 21 (Team B) makes 18-foot pullup jump shot (Player 17 (Team B) assists) | 33 | 32 | 0.394 | 0.606
Player 17 (Team B) personal foul | 33 | 32 | 0.392 | 0.608
Player 8 (Team A) makes 12-foot pullup jump shot | 35 | 32 | 0.422 | 0.578
Player 18 (Team B) makes layup | 35 | 34 | 0.396 | 0.604
Player 15 (Team B) personal foul | 35 | 34 | 0.394 | 0.606
Player 4 (Team A) makes driving layup | 37 | 34 | 0.425 | 0.575
Player 21 (Team B) misses 27-foot three point jumper | 37 | 34 | 0.448 | 0.552
Player 13 (Team A) defensive rebound | 37 | 34 | 0.456 | 0.544
Player 21 (Team B) shooting foul / Player 13 (Team A) makes free throw 1 of 2 / Player 13 (Team A) makes free throw 2 of 2 | 39 | 34 | 0.485 | 0.515
Player 17 (Team B) offensive foul / Player 17 (Team B) turnover | 39 | 34 | 0.519 | 0.481
Player 4 (Team A) misses driving floating jump shot | 39 | 34 | 0.495 | 0.505
Player 18 (Team B) defensive rebound | 39 | 34 | 0.487 | 0.513
Player 17 (Team B) makes dunk (Player 18 (Team B) assists) | 39 | 36 | 0.457 | 0.543
Player 13 (Team A) misses two point shot | 39 | 36 | 0.437 | 0.563
Player 15 (Team B) defensive rebound | 39 | 36 | 0.429 | 0.571
Player 3 (Team B) makes 23-foot three point jumper (Player 18 (Team B) assists) | 39 | 39 | 0.372 | 0.628
Team A Full timeout / Player 14 (Team B) enters the game for Player 21 (Team B) | 39 | 39 | 0.373 | 0.627
Player 9 (Team A) makes driving layup (Player 13 (Team A) assists) | 41 | 39 | 0.4 | 0.6
Player 15 (Team B) back court turnover | 41 | 39 | 0.434 | 0.566
Player 9 (Team A) misses layup | 41 | 39 | 0.41 | 0.59
Player 17 (Team B) defensive rebound | 41 | 39 | 0.402 | 0.598
Player 17 (Team B) makes two point shot (Player 14 (Team B) assists) | 41 | 41 | 0.377 | 0.623
Player 6 (Team A) makes driving layup | 43 | 41 | 0.405 | 0.595
Player 6 (Team A) personal foul / Player 3 (Team A) enters the game for Player 13 (Team A) / Player 5 (Team A) enters the game for Player 9 (Team A) | 43 | 41 | 0.408 | 0.592
Player 15 (Team B) makes 8-foot driving floating jump shot (Player 18 (Team B) assists) | 43 | 43 | 0.38 | 0.62
Player 7 (Team B) enters the game for Player 17 (Team B) | 43 | 43 | 0.38 | 0.62
Player 8 (Team A) misses 12-foot pullup jump shot | 43 | 43 | 0.358 | 0.642
Player 7 (Team B) defensive rebound | 43 | 43 | 0.35 | 0.65
Player 18 (Team B) makes driving layup (Player 3 (Team B) assists) | 43 | 45 | 0.323 | 0.677
Player 5 (Team B) enters the game for Player 15 (Team B) / Player 7 (Team A) enters the game for Player 8 (Team A) | 43 | 45 | 0.323 | 0.677
Player 5 (Team A) misses 27-foot three point jumper | 43 | 45 | 0.305 | 0.695
Player 7 (Team B) defensive rebound | 43 | 45 | 0.298 | 0.702
Player 7 (Team B) misses 15-foot two point shot | 43 | 45 | 0.319 | 0.681
Player 3 (Team A) defensive rebound | 43 | 45 | 0.325 | 0.675
Player 4 (Team A) misses 25-foot three point jumper | 43 | 45 | 0.306 | 0.694
Player 3 (Team B) defensive rebound | 43 | 45 | 0.299 | 0.701
Player 4 (Team A) shooting foul / Player 14 (Team B) makes free throw 1 of 2 / Player 11 (Team A) enters the game for Player 6 (Team A) / Player 14 (Team B) makes free throw 2 of 2 | 43 | 47 | 0.275 | 0.725
Player 7 (Team A) makes layup (Player 5 (Team A) assists) | 45 | 47 | 0.301 | 0.699
Player 18 (Team B) misses 23-foot step back jumpshot | 45 | 47 | 0.322 | 0.678
Player 4 (Team A) defensive rebound | 45 | 47 | 0.329 | 0.671
Player 3 (Team A) makes driving layup (Player 4 (Team A) assists) | 47 | 47 | 0.358 | 0.642
Player 14 (Team B) misses 24-foot three point jumper | 47 | 47 | 0.384 | 0.616
Player 7 (Team A) defensive rebound | 47 | 47 | 0.393 | 0.607
Player 7 (Team B) personal foul / Player 4 (Team B) enters the game for Player 3 (Team B) / Player 11 (Team B) enters the game for Player 18 (Team B) | 47 | 47 | 0.439 | 0.561
Player 14 (Team B) blocks Player 4 (Team A) 's 1-foot driving layup | 47 | 47 | 0.369 | 0.631
Player 4 (Team A) offensive rebound / Player 4 (Team A) makes tip shot | 49 | 47 | 0.424 | 0.576
Player 5 (Team B) makes 7-foot pullup jump shot | 49 | 49 | 0.394 | 0.606
Player 4 (Team A) offensive foul / Player 4 (Team A) turnover / Player 8 (Team A) enters the game for Player 4 (Team A) | 49 | 49 | 0.363 | 0.637
Player 14 (Team B) makes two point shot (Player 5 (Team B) assists) | 49 | 51 | 0.333 | 0.667
Player 3 (Team A) makes 13-foot two point shot (Player 5 (Team A) assists) | 51 | 51 | 0.364 | 0.636
Player 5 (Team B) bad pass (Player 5 (Team A) steals) | 51 | 51 | 0.398 | 0.602
Player 11 (Team A) makes 23-foot three point shot (Player 7 (Team A) assists) | 54 | 51 | 0.461 | 0.539
Player 5 (Team B) misses 27-foot three point jumper | 54 | 51 | 0.488 | 0.512
Team A defensive team rebound | 54 | 51 | 0.496 | 0.504
Player 5 (Team A) makes dunk (Player 8 (Team A) assists) | 56 | 51 | 0.534 | 0.466
Player 4 (Team B) out of bounds lost ball turnover / Team B Full timeout | 56 | 51 | 0.573 | 0.427
Player 11 (Team A) misses 26-foot three point jumper | 56 | 51 | 0.547 | 0.453
Player 7 (Team B) defensive rebound | 56 | 51 | 0.538 | 0.462
Player 11 (Team B) makes three point jumper (Player 14 (Team B) assists) | 56 | 54 | 0.469 | 0.531
Player 11 (Team B) blocks Player 3 (Team A) 's 5-foot driving layup | 56 | 54 | 0.448 | 0.552
Player 11 (Team B) defensive rebound | 56 | 54 | 0.441 | 0.559
Player 5 (Team B) makes 10-foot driving floating jump shot | 56 | 56 | 0.406 | 0.594
shot clock turnover  | 56 | 56 | 0.377 | 0.623
Player 11 (Team A) personal foul / Player 6 (Team A) enters the game for Player 11 (Team A) | 56 | 56 | 0.331 | 0.669
Player 7 (Team A) personal foul / Player 5 (Team B) makes free throw 1 of 2 / Player 5 (Team B) makes free throw 2 of 2 | 56 | 58 | 0.345 | 0.655
Player 3 (Team A) misses 26-foot step back jumpshot | 56 | 58 | 0.324 | 0.676
Player 5 (Team A) offensive rebound | 56 | 58 | 0.346 | 0.654
Player 6 (Team A) misses 28-foot three point jumper / Player 7 (Team B) defensive rebound | 56 | 58 | 0.317 | 0.683
Player 4 (Team B) misses pullup jump shot | 56 | 58 | 0.34 | 0.66
Player 14 (Team B) offensive rebound | 56 | 58 | 0.316 | 0.684
Player 7 (Team B) makes dunk (Player 14 (Team B) assists) | 56 | 60 | 0.287 | 0.713
Player 7 (Team A) makes driving layup | 58 | 60 | 0.315 | 0.685
Player 7 (Team A) shooting foul / Player 14 (Team B) makes free throw 1 of 3 / Player 14 (Team B) makes free throw 2 of 3 / Player 14 (Team B) makes free throw 3 of 3 | 58 | 63 | 0.257 | 0.743
End of the 2nd Quarter | 58 | 63 | 0.248 | 0.752
Player 4 (Team A) enters the game for Player 8 (Team A) / Player 11 (Team A) enters the game for Player 6 (Team A) | 58 | 63 | 0.248 | 0.752
Player 7 (Team B) misses 17-foot jumper | 58 | 63 | 0.249 | 0.751
Player 5 (Team A) defensive rebound | 58 | 63 | 0.255 | 0.745
Player 3 (Team A) offensive charge / Player 3 (Team A) turnover | 58 | 63 | 0.231 | 0.769
Player 11 (Team B) misses 24-foot three point jumper | 58 | 63 | 0.249 | 0.751
Player 7 (Team A) defensive rebound | 58 | 63 | 0.256 | 0.744
Player 11 (Team A) misses 23-foot three point shot | 58 | 63 | 0.237 | 0.763
Player 14 (Team B) defensive rebound | 58 | 63 | 0.231 | 0.769
Player 4 (Team B) makes two point shot | 58 | 65 | 0.202 | 0.798
Player 7 (Team A) makes 18-foot pullup jump shot | 60 | 65 | 0.231 | 0.769
Player 14 (Team B) makes 26-foot three point jumper (Player 5 (Team B) assists) | 60 | 68 | 0.179 | 0.821
Player 11 (Team A) makes 27-foot three point jumper (Player 7 (Team A) assists) | 63 | 68 | 0.23 | 0.77
Player 4 (Team B) misses 27-foot three point jumper | 63 | 68 | 0.25 | 0.75
Player 3 (Team A) defensive rebound | 63 | 68 | 0.256 | 0.744
Player 11 (Team A) steps out of bounds turnover | 63 | 68 | 0.23 | 0.77
Player 5 (Team B) misses 27-foot three point jumper | 63 | 68 | 0.25 | 0.75
Player 7 (Team A) defensive rebound | 63 | 68 | 0.256 | 0.744
Player 7 (Team A) misses layup | 63 | 68 | 0.237 | 0.763
Player 11 (Team B) defensive rebound | 63 | 68 | 0.23 | 0.77
Player 14 (Team B) makes two point shot (Player 11 (Team B) assists) | 63 | 70 | 0.201 | 0.799
Player 4 (Team A) makes two point shot (Player 3 (Team A) assists) / Player 11 (Team B) shooting foul / Player 4 (Team A) makes free throw 1 of 1 | 66 | 70 | 0.258 | 0.742
Player 11 (Team A) kicked ball violation | 66 | 70 | 0.289 | 0.711
Player 4 (Team B) misses 6-foot pullup jump shot | 66 | 70 | 0.281 | 0.719
Player 3 (Team A) defensive rebound | 66 | 70 | 0.289 | 0.711
Player 7 (Team A) makes two point shot (Player 3 (Team A) assists) | 68 | 70 | 0.322 | 0.678
Player 4 (Team B) makes 23-foot three point jumper (Player 5 (Team B) assists) | 68 | 73 | 0.257 | 0.743
Player 5 (Team A) steps out of bounds turnover | 68 | 73 | 0.228 | 0.772
Player 7 (Team B) misses 7-foot two point shot | 68 | 73 | 0.25 | 0.75
Player 4 (Team A) defensive rebound | 68 | 73 | 0.257 | 0.743
Player 5 (Team A) makes two point shot (Player 4 (Team A) assists) | 70 | 73 | 0.289 | 0.711
Player 14 (Team B) misses 23-foot three point jumper | 70 | 73 | 0.315 | 0.685
Player 3 (Team A) defensive rebound | 70 | 73 | 0.324 | 0.676
Player 3 (Team A) bad pass (Player 5 (Team B) steals) | 70 | 73 | 0.289 | 0.711
Player 7 (Team B) offensive foul / Player 7 (Team B) turnover | 70 | 73 | 0.324 | 0.676
Player 3 (Team A) misses 13-foot two point shot | 70 | 73 | 0.298 | 0.702
Player 14 (Team B) defensive rebound | 70 | 73 | 0.289 | 0.711
Player 4 (Team B) makes 21-foot step back jumpshot (Player 11 (Team B) assists) | 70 | 75 | 0.256 | 0.744
Player 3 (Team A) misses driving layup | 70 | 75 | 0.233 | 0.767
Player 5 (Team A) offensive rebound / Player 5 (Team A) makes dunk | 72 | 75 | 0.289 | 0.711
Player 14 (Team B) misses two point shot | 72 | 75 | 0.316 | 0.684
Player 3 (Team A) defensive rebound | 72 | 75 | 0.326 | 0.674
Player 3 (Team A) makes two point shot | 74 | 75 | 0.366 | 0.634
Player 14 (Team B) misses three point jumper | 74 | 75 | 0.396 | 0.604
Player 4 (Team B) offensive rebound | 74 | 75 | 0.367 | 0.633
Player 11 (Team B) makes 25-foot three point jumper (Player 14 (Team B) assists) | 74 | 78 | 0.291 | 0.709
Player 5 (Team A) misses 11-foot step back jumpshot | 74 | 78 | 0.265 | 0.735
Player 11 (Team B) defensive rebound | 74 | 78 | 0.257 | 0.743
Player 14 (Team B) misses driving floating jump shot | 74 | 78 | 0.282 | 0.718
Player 4 (Team A) defensive rebound | 74 | 78 | 0.291 | 0.709
Player 3 (Team A) lost ball turnover (Player 5 (Team B) steals) | 74 | 78 | 0.257 | 0.743
Player 5 (Team B) makes 11-foot two point shot | 74 | 80 | 0.222 | 0.778
Team A Full timeout / Player 3 (Team B) enters the game for Player 11 (Team B) / Player 8 (Team A) enters the game for Player 4 (Team A) | 74 | 80 | 0.222 | 0.778
Player 7 (Team A) makes two point shot | 76 | 80 | 0.256 | 0.744
Player 4 (Team B) makes 26-foot three point jumper (Player 5 (Team B) assists) | 76 | 83 | 0.193 | 0.807
Player 7 (Team B) blocks Player 7 (Team A) 's 3-foot driving layup | 76 | 83 | 0.171 | 0.829
Team A offensive team rebound / Player 18 (Team B) enters the game for Player 5 (Team B) / Player 6 (Team A) enters the game for Player 11 (Team A) / Player 21 (Team B) enters the game for Player 14 (Team B) | 76 | 83 | 0.193 | 0.807
shot clock turnover  | 76 | 83 | 0.163 | 0.837
Player 18 (Team B) makes 27-foot three point jumper (Player 21 (Team B) assists) | 76 | 86 | 0.113 | 0.887
Player 3 (Team A) makes two point shot | 78 | 86 | 0.136 | 0.864
Player 18 (Team B) makes 15-foot step back jumpshot | 78 | 88 | 0.111 | 0.889
Player 5 (Team A) misses three point jumper | 78 | 88 | 0.096 | 0.904
Player 7 (Team A) offensive rebound / Player 7 (Team A) makes tip shot | 80 | 88 | 0.134 | 0.866
Player 18 (Team B) makes 11-foot driving floating jump shot | 80 | 90 | 0.109 | 0.891
Player 8 (Team A) misses 5-foot two point shot | 80 | 90 | 0.092 | 0.908
Player 7 (Team B) defensive rebound | 80 | 90 | 0.087 | 0.913
Player 7 (Team B) makes layup (Player 18 (Team B) assists) | 80 | 92 | 0.071 | 0.929
Player 7 (Team A) makes 13-foot pullup jump shot (Player 8 (Team A) assists) / Player 21 (Team B) shooting foul / Team B Full timeout / Player 17 (Team B) enters the game for Player 7 (Team B) / Player 2 (Team A) enters the game for Player 3 (Team A) / Player 13 (Team A) enters the game for Player 5 (Team A) / Player 7 (Team A) makes free throw 1 of 1 | 83 | 92 | 0.105 | 0.895
Player 3 (Team B) misses 23-foot three point jumper | 83 | 92 | 0.122 | 0.878
Player 6 (Team A) defensive rebound | 83 | 92 | 0.127 | 0.873
Player 7 (Team A) misses two point shot | 83 | 92 | 0.109 | 0.891
Player 21 (Team B) defensive rebound | 83 | 92 | 0.103 | 0.897
Player 4 (Team B) misses 27-foot three point pullup jump shot | 83 | 92 | 0.12 | 0.88
Player 6 (Team A) defensive rebound | 83 | 92 | 0.126 | 0.874
Player 8 (Team A) makes 9-foot pullup jump shot | 85 | 92 | 0.151 | 0.849
Player 13 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 11 (Team B) enters the game for Player 21 (Team B) / Player 14 (Team B) enters the game for Player 17 (Team B) / Player 4 (Team A) enters the game for Player 7 (Team A) / Player 4 (Team B) makes free throw 2 of 2 | 85 | 94 | 0.123 | 0.877
Player 4 (Team A) misses 10-foot step back jumpshot / Player 2 (Team A) offensive rebound | 85 | 94 | 0.12 | 0.88
Player 2 (Team A) misses tip shot / Player 8 (Team A) offensive rebound | 85 | 94 | 0.12 | 0.88
Player 14 (Team B) blocks Player 4 (Team A) 's 22-foot jumper / Team A offensive team rebound | 85 | 94 | 0.119 | 0.881
End of the 3rd Quarter | 85 | 94 | 0.109 | 0.891
Player 17 (Team B) enters the game for Player 4 (Team B) / Player 21 (Team B) enters the game for Player 11 (Team B) / Player 15 (Team B) enters the game for Player 14 (Team B) | 85 | 94 | 0.109 | 0.891
Player 21 (Team B) shooting foul / Player 6 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 6 (Team A) makes free throw 2 of 2 | 86 | 94 | 0.117 | 0.883
Player 3 (Team B) misses driving layup | 86 | 94 | 0.138 | 0.862
Player 2 (Team A) defensive rebound | 86 | 94 | 0.145 | 0.855
Player 18 (Team B) shooting foul / Player 8 (Team A) makes free throw 1 of 2 / Player 8 (Team A) makes free throw 2 of 2 | 88 | 94 | 0.178 | 0.822
Player 15 (Team B) misses 23-foot three point jumper | 88 | 94 | 0.202 | 0.798
Player 8 (Team A) defensive rebound | 88 | 94 | 0.211 | 0.789
Player 8 (Team A) makes two point shot | 90 | 94 | 0.249 | 0.751
Team A delay of game violation | 90 | 94 | 0.295 | 0.705
Player 2 (Team A) blocks Player 18 (Team B) 's 3-foot two point shot | 90 | 94 | 0.283 | 0.717
Player 18 (Team B) offensive rebound | 90 | 94 | 0.248 | 0.752
Player 15 (Team B) makes 26-foot three point jumper (Player 3 (Team B) assists) | 90 | 97 | 0.174 | 0.826
Player 6 (Team A) misses three point jumper | 90 | 97 | 0.147 | 0.853
Player 3 (Team B) defensive rebound | 90 | 97 | 0.138 | 0.862
Player 18 (Team B) misses 26-foot three point jumper | 90 | 97 | 0.163 | 0.837
Player 13 (Team A) defensive rebound | 90 | 97 | 0.171 | 0.829
Player 8 (Team A) misses 29-foot three point jumper | 90 | 97 | 0.143 | 0.857
Player 3 (Team B) defensive rebound | 90 | 97 | 0.134 | 0.866
Player 17 (Team B) makes 2-foot hook shot | 90 | 99 | 0.109 | 0.891
Player 2 (Team A) offensive foul / Player 2 (Team A) turnover | 90 | 99 | 0.083 | 0.917
Player 17 (Team B) offensive foul / Player 17 (Team B) turnover | 90 | 99 | 0.106 | 0.894
Player 3 (Team B) personal foul | 90 | 99 | 0.114 | 0.886
Player 4 (Team A) misses driving layup | 90 | 99 | 0.089 | 0.911
Player 2 (Team A) offensive rebound / Player 2 (Team A) makes dunk | 92 | 99 | 0.133 | 0.867
Player 17 (Team B) offensive foul / Player 17 (Team B) turnover / Player 7 (Team B) enters the game for Player 17 (Team B) | 92 | 99 | 0.168 | 0.832
Player 13 (Team A) misses 23-foot three point jumper | 92 | 99 | 0.14 | 0.86
Team B defensive team rebound / Player 2 (Team A) loose ball foul | 92 | 99 | 0.124 | 0.876
Player 7 (Team B) makes two point shot (Player 18 (Team B) assists) | 92 | 101 | 0.101 | 0.899
Player 2 (Team A) misses 26-foot three point jumper | 92 | 101 | 0.08 | 0.92
Player 6 (Team A) offensive rebound | 92 | 101 | 0.098 | 0.902
Player 4 (Team A) makes driving layup (Player 6 (Team A) assists) | 94 | 101 | 0.122 | 0.878
Player 18 (Team B) misses driving floating jump shot | 94 | 101 | 0.145 | 0.855
Player 2 (Team A) defensive rebound | 94 | 101 | 0.154 | 0.846
Player 21 (Team B) shooting foul / Player 8 (Team A) makes free throw 1 of 2 / Player 5 (Team B) enters the game for Player 21 (Team B) / Player 4 (Team B) enters the game for Player 15 (Team B) / Player 8 (Team A) makes free throw 2 of 2 | 96 | 101 | 0.199 | 0.801
Player 18 (Team B) misses three point jumper | 96 | 101 | 0.23 | 0.77
Player 2 (Team A) defensive rebound | 96 | 101 | 0.241 | 0.759
Player 13 (Team A) makes 15-foot driving floating jump shot (Player 2 (Team A) assists) | 98 | 101 | 0.288 | 0.712
Player 18 (Team B) bad pass (Player 13 (Team A) steals) | 98 | 101 | 0.344 | 0.656
