Task

Answer the following multiple-choice question.

Game

Team A versus Team B, season 22-23.

Play-by-play up to the critical moment

Play | Team A score | Team B score | Win prob (A) | Win prob (B)
Player 3 (Team A) makes 19-foot two point shot / Player 5 (Team B) shooting foul / Player 14 (Team B) enters the game for Player 11 (Team B) / Player 3 (Team A) makes free throw 1 of 1 | 14 | 14 | 0.374 | 0.626
Player 7 (Team B) makes 3-foot dunk (Player 14 (Team B) assists) | 14 | 16 | 0.35 | 0.65
Player 10 (Team A) out of bounds bad pass turnover | 14 | 16 | 0.326 | 0.674
Player 4 (Team B) makes pullup jump shot (Player 14 (Team B) assists) | 14 | 18 | 0.303 | 0.697
Player 3 (Team A) makes 26-foot three pointer | 17 | 18 | 0.351 | 0.649
Player 4 (Team B) misses 13-foot pullup jump shot | 17 | 18 | 0.371 | 0.629
Player 19 (Team A) defensive rebound | 17 | 18 | 0.377 | 0.623
Player 14 (Team B) personal foul | 17 | 18 | 0.375 | 0.625
Player 5 (Team A) makes 12-foot two point shot | 19 | 18 | 0.401 | 0.599
Player 7 (Team B) makes 5-foot layup (Player 6 (Team B) assists) / Player 4 (Team A) shooting foul / Player 7 (Team B) makes free throw 1 of 1 | 19 | 21 | 0.353 | 0.647
Player 19 (Team A) misses 26-foot three point pullup jump shot | 19 | 21 | 0.335 | 0.665
Player 3 (Team A) offensive rebound | 19 | 21 | 0.353 | 0.647
Player 3 (Team A) misses 19-foot jumper | 19 | 21 | 0.335 | 0.665
Player 4 (Team B) defensive rebound | 19 | 21 | 0.33 | 0.67
Player 4 (Team B) misses two point shot | 19 | 21 | 0.347 | 0.653
Player 5 (Team A) defensive rebound | 19 | 21 | 0.353 | 0.647
Player 4 (Team A) makes two point shot (Player 19 (Team A) assists) | 21 | 21 | 0.379 | 0.621
Player 6 (Team B) misses two point shot / Player 7 (Team B) offensive rebound | 21 | 21 | 0.38 | 0.62
Player 7 (Team B) makes tip shot | 21 | 23 | 0.354 | 0.646
Player 19 (Team A) bad pass (Player 5 (Team B) steals) / Player 5 (Team B) out of bounds lost ball turnover / Player 12 (Team B) enters the game for Player 5 (Team B) / Player 13 (Team B) enters the game for Player 7 (Team B) / Player 7 (Team A) enters the game for Player 10 (Team A) / Player 8 (Team A) enters the game for Player 19 (Team A) | 21 | 23 | 0.354 | 0.646
Player 5 (Team A) makes 12-foot two point shot | 23 | 23 | 0.381 | 0.619
Player 7 (Team A) personal foul / Player 12 (Team A) enters the game for Player 4 (Team A) | 23 | 23 | 0.342 | 0.658
Player 6 (Team B) misses 10-foot pullup jump shot | 23 | 23 | 0.401 | 0.599
Player 12 (Team A) defensive rebound | 23 | 23 | 0.408 | 0.592
Player 8 (Team A) misses 23-foot three point jumper / Team A offensive team rebound / Player 13 (Team B) loose ball foul | 23 | 23 | 0.449 | 0.551
Player 13 (Team B) shooting foul / Player 12 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 12 (Team A) makes free throw 2 of 2 | 24 | 23 | 0.409 | 0.591
Player 13 (Team B) makes 4-foot dunk (Player 4 (Team B) assists) | 24 | 25 | 0.381 | 0.619
Player 5 (Team A) misses 26-foot three point pullup jump shot | 24 | 25 | 0.36 | 0.64
Player 13 (Team B) defensive rebound | 24 | 25 | 0.353 | 0.647
Player 4 (Team B) misses two point shot | 24 | 25 | 0.375 | 0.625
Player 8 (Team A) defensive rebound | 24 | 25 | 0.382 | 0.618
Player 3 (Team A) misses running pullup jump shot / Player 6 (Team B) defensive rebound | 24 | 25 | 0.353 | 0.647
Player 14 (Team B) makes dunk (Player 6 (Team B) assists) | 24 | 27 | 0.331 | 0.669
Team B Full timeout / Player 11 (Team A) enters the game for Player 5 (Team A) | 24 | 27 | 0.311 | 0.689
Player 13 (Team B) blocks Player 3 (Team A)'s layup | 24 | 27 | 0.316 | 0.684
Player 13 (Team B) defensive rebound | 24 | 27 | 0.311 | 0.689
Player 13 (Team B) lost ball turnover (Player 8 (Team A) steals) | 24 | 27 | 0.332 | 0.668
Player 13 (Team B) blocks Player 8 (Team A) 's 26-foot three point jumper | 24 | 27 | 0.317 | 0.683
Player 12 (Team A) offensive rebound | 24 | 27 | 0.332 | 0.668
Player 8 (Team A) makes 5-foot layup (Player 12 (Team A) assists) | 26 | 27 | 0.354 | 0.646
Player 14 (Team B) makes 23-foot three point jumper (Player 13 (Team B) assists) | 26 | 30 | 0.308 | 0.692
Player 7 (Team A) makes driving layup (Player 8 (Team A) assists) | 28 | 30 | 0.333 | 0.667
Player 4 (Team B) bad pass (Player 8 (Team A) steals) | 28 | 30 | 0.359 | 0.641
Player 11 (Team A) misses 27-foot three point pullup jump shot | 28 | 30 | 0.34 | 0.66
Player 12 (Team A) offensive rebound | 28 | 30 | 0.36 | 0.64
Player 12 (Team A) makes two point shot | 30 | 30 | 0.389 | 0.611
Player 12 (Team A) personal foul / Player 13 (Team B) makes free throw 1 of 2 / Player 11 (Team B) enters the game for Player 12 (Team B) / Player 5 (Team A) enters the game for Player 12 (Team A) / Player 13 (Team B) makes free throw 2 of 2 | 30 | 32 | 0.362 | 0.638
Player 3 (Team A) misses 26-foot three point pullup jump shot / Player 11 (Team B) defensive rebound | 30 | 32 | 0.338 | 0.662
End of the 1st Quarter | 30 | 32 | 0.351 | 0.649
Player 7 (Team B) enters the game for Player 13 (Team B) / Player 5 (Team B) enters the game for Player 6 (Team B) / Player 19 (Team A) enters the game for Player 3 (Team A) / Player 12 (Team A) enters the game for Player 5 (Team A) | 30 | 32 | 0.351 | 0.649
Player 11 (Team A) makes 3-foot layup (Player 12 (Team A) assists) | 32 | 32 | 0.39 | 0.61
Player 7 (Team B) makes 16-foot jumper (Player 5 (Team B) assists) | 32 | 34 | 0.362 | 0.638
Player 5 (Team B) personal foul | 32 | 34 | 0.363 | 0.637
Player 19 (Team A) misses 17-foot pullup jump shot | 32 | 34 | 0.343 | 0.657
Player 12 (Team A) offensive rebound | 32 | 34 | 0.363 | 0.637
Player 19 (Team A) makes 27-foot three point jumper (Player 7 (Team A) assists) | 35 | 34 | 0.42 | 0.58
Player 7 (Team B) makes 3-foot layup (Player 4 (Team B) assists) | 35 | 36 | 0.393 | 0.607
Player 11 (Team A) misses two point shot / Player 12 (Team A) offensive rebound / Player 12 (Team A) makes tip shot / Player 4 (Team B) shooting foul / Player 12 (Team A) makes free throw 1 of 1 | 38 | 36 | 0.45 | 0.55
Player 4 (Team B) makes 17-foot pullup jump shot (Player 5 (Team B) assists) | 38 | 38 | 0.421 | 0.579
Player 11 (Team A) misses two point shot | 38 | 38 | 0.399 | 0.601
Player 12 (Team A) offensive rebound | 38 | 38 | 0.422 | 0.578
Player 7 (Team A) misses 24-foot three point jumper | 38 | 38 | 0.4 | 0.6
Player 8 (Team A) offensive rebound / Player 8 (Team A) makes tip shot / Team B Full timeout | 40 | 38 | 0.452 | 0.548
shot clock turnover  / Player 15 (Team B) enters the game for Player 4 (Team B) | 40 | 38 | 0.452 | 0.548
Player 19 (Team A) lost ball turnover (Player 5 (Team B) steals) | 40 | 38 | 0.454 | 0.546
Player 5 (Team B) makes 16-foot two point shot | 40 | 40 | 0.425 | 0.575
Player 11 (Team A) makes 20-foot pullup jump shot (Player 19 (Team A) assists) | 42 | 40 | 0.455 | 0.545
Player 5 (Team B) misses 11-foot pullup jump shot | 42 | 40 | 0.48 | 0.52
Player 12 (Team A) defensive rebound | 42 | 40 | 0.488 | 0.512
Player 11 (Team A) makes 29-foot step back jumpshot | 45 | 40 | 0.551 | 0.449
Player 12 (Team A) personal foul / Player 6 (Team B) enters the game for Player 14 (Team B) | 45 | 40 | 0.55 | 0.45
Player 15 (Team B) misses 26-foot three point jumper | 45 | 40 | 0.575 | 0.425
Player 7 (Team A) defensive rebound | 45 | 40 | 0.583 | 0.417
Player 19 (Team A) misses 27-foot three point jumper | 45 | 40 | 0.561 | 0.439
Player 6 (Team B) defensive rebound | 45 | 40 | 0.553 | 0.447
Player 6 (Team B) makes 26-foot running pullup jump shot | 45 | 43 | 0.491 | 0.509
Player 11 (Team A) misses driving layup | 45 | 43 | 0.469 | 0.531
Player 6 (Team B) defensive rebound | 45 | 43 | 0.461 | 0.539
Player 19 (Team A) shooting foul / Player 6 (Team B) makes free throw 1 of 2 / Player 6 (Team B) makes free throw 2 of 2 | 45 | 45 | 0.432 | 0.568
Player 15 (Team B) shooting foul / Team B delay of game violation / Player 19 (Team A) makes free throw 1 of 2 / Player 19 (Team A) makes free throw 2 of 2 | 47 | 45 | 0.462 | 0.538
Player 6 (Team B) misses two point shot | 47 | 45 | 0.487 | 0.513
Player 7 (Team B) offensive rebound | 47 | 45 | 0.463 | 0.537
Player 7 (Team B) makes 7-foot two point shot (Player 5 (Team B) assists) / Player 12 (Team A) shooting foul / Player 4 (Team A) enters the game for Player 12 (Team A) / Player 7 (Team B) makes free throw 1 of 1 | 47 | 48 | 0.401 | 0.599
Player 7 (Team A) misses 27-foot three point jumper | 47 | 48 | 0.38 | 0.62
Player 7 (Team B) defensive rebound | 47 | 48 | 0.373 | 0.627
Player 6 (Team B) misses 10-foot two point shot | 47 | 48 | 0.395 | 0.605
Player 19 (Team A) defensive rebound | 47 | 48 | 0.402 | 0.598
Player 19 (Team A) misses two point shot | 47 | 48 | 0.381 | 0.619
Player 7 (Team A) offensive rebound / Player 8 (Team A) makes 27-foot three point shot (Player 7 (Team A) assists) | 50 | 48 | 0.465 | 0.535
Player 5 (Team B) misses 13-foot two point shot | 50 | 48 | 0.491 | 0.509
Player 19 (Team A) defensive rebound | 50 | 48 | 0.499 | 0.501
Player 11 (Team A) makes driving layup | 52 | 48 | 0.531 | 0.469
Player 6 (Team B) misses 18-foot step back jumpshot / Team A defensive team rebound / Player 15 (Team B) loose ball foul / Player 4 (Team B) enters the game for Player 15 (Team B) / Player 3 (Team A) enters the game for Player 7 (Team A) / Player 5 (Team A) enters the game for Player 8 (Team A) | 52 | 48 | 0.611 | 0.389
Player 11 (Team A) misses step back jumpshot | 52 | 48 | 0.54 | 0.46
Player 6 (Team B) defensive rebound | 52 | 48 | 0.532 | 0.468
Player 6 (Team B) misses 25-foot three point pullup jump shot | 52 | 48 | 0.557 | 0.443
Player 4 (Team A) defensive rebound | 52 | 48 | 0.565 | 0.435
Player 19 (Team A) misses driving layup | 52 | 48 | 0.542 | 0.458
Player 5 (Team A) offensive rebound | 52 | 48 | 0.567 | 0.433
Player 5 (Team A) makes 14-foot two point shot | 54 | 48 | 0.597 | 0.403
Player 7 (Team B) makes 3-foot dunk (Player 4 (Team B) assists) / Team A Full timeout / Player 14 (Team B) enters the game for Player 11 (Team B) / Player 18 (Team B) enters the game for Player 5 (Team B) / Player 13 (Team B) enters the game for Player 7 (Team B) / Player 10 (Team A) enters the game for Player 11 (Team A) | 54 | 50 | 0.569 | 0.431
Player 6 (Team B) personal foul / Player 5 (Team A) makes free throw 1 of 2 / Player 5 (Team A) makes free throw 2 of 2 | 56 | 50 | 0.6 | 0.4
Player 6 (Team B) makes 26-foot three point jumper (Player 4 (Team B) assists) | 56 | 53 | 0.537 | 0.463
Player 10 (Team A) misses 26-foot three point jumper | 56 | 53 | 0.514 | 0.486
Player 4 (Team B) defensive rebound | 56 | 53 | 0.506 | 0.494
Player 4 (Team B) makes 7-foot two point shot | 56 | 55 | 0.473 | 0.527
Player 5 (Team A) makes 21-foot pullup jump shot (Player 19 (Team A) assists) | 58 | 55 | 0.509 | 0.491
Player 4 (Team B) makes 9-foot two point shot (Player 18 (Team B) assists) / Player 4 (Team B) technical foul (1st technical foul) / Player 3 (Team A) makes technical free throw | 59 | 57 | 0.51 | 0.49
Player 19 (Team A) makes 9-foot two point shot | 61 | 57 | 0.544 | 0.456
Player 6 (Team B) makes driving layup (Player 18 (Team B) assists) | 61 | 59 | 0.511 | 0.489
Player 14 (Team B) personal foul / Player 3 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 7 (Team B) enters the game for Player 13 (Team B) / Player 3 (Team A) makes free throw 2 of 2 | 62 | 59 | 0.514 | 0.486
Player 3 (Team A) personal foul | 62 | 59 | 0.462 | 0.538
Player 6 (Team B) misses 15-foot pullup jump shot | 62 | 59 | 0.544 | 0.456
Player 19 (Team A) defensive rebound | 62 | 59 | 0.553 | 0.447
Player 4 (Team A) makes 7-foot hook shot | 64 | 59 | 0.583 | 0.417
Player 14 (Team B) makes 3-foot dunk (Player 7 (Team B) assists) | 64 | 61 | 0.555 | 0.445
Player 3 (Team A) makes driving layup / Player 7 (Team B) shooting foul / Player 5 (Team B) enters the game for Player 18 (Team B) / Player 7 (Team A) enters the game for Player 19 (Team A) / Player 3 (Team A) makes free throw 1 of 1 | 67 | 61 | 0.618 | 0.382
Player 4 (Team A) blocks Player 4 (Team B) 's 4-foot driving layup | 67 | 61 | 0.645 | 0.355
Player 7 (Team A) defensive rebound | 67 | 61 | 0.654 | 0.346
Player 6 (Team B) blocks Player 7 (Team A) 's 6-foot two point shot | 67 | 61 | 0.629 | 0.371
Player 4 (Team A) offensive rebound | 67 | 61 | 0.655 | 0.345
Player 7 (Team A) makes 23-foot three point jumper (Player 10 (Team A) assists) | 70 | 61 | 0.722 | 0.278
Player 7 (Team B) misses 14-foot step back jumpshot | 70 | 61 | 0.744 | 0.256
Team B offensive team rebound / Player 8 (Team A) enters the game for Player 3 (Team A) | 70 | 61 | 0.725 | 0.275
Player 14 (Team B) misses 25-foot three point jumper | 70 | 61 | 0.746 | 0.254
Player 8 (Team A) defensive rebound | 70 | 61 | 0.754 | 0.246
Player 5 (Team A) misses 22-foot pullup jump shot / Team A offensive team rebound / End of the 2nd Quarter | 70 | 61 | 0.738 | 0.262
Player 11 (Team B) enters the game for Player 14 (Team B) / Player 19 (Team A) enters the game for Player 7 (Team A) / Player 3 (Team A) enters the game for Player 8 (Team A) | 70 | 61 | 0.738 | 0.262
Player 4 (Team A) misses 5-foot hook shot / Player 19 (Team A) offensive rebound / Player 11 (Team B) shooting foul / Player 19 (Team A) makes free throw 1 of 2 / Player 19 (Team A) misses free throw 2 of 2 | 71 | 61 | 0.757 | 0.243
Player 7 (Team B) defensive rebound | 71 | 61 | 0.757 | 0.243
Player 7 (Team B) misses 11-foot two point shot | 71 | 61 | 0.782 | 0.218
Player 19 (Team A) defensive rebound | 71 | 61 | 0.79 | 0.21
Player 3 (Team A) misses 23-foot three point shot | 71 | 61 | 0.768 | 0.232
Player 7 (Team B) defensive rebound | 71 | 61 | 0.761 | 0.239
Player 4 (Team B) makes 11-foot driving floating jump shot (Player 6 (Team B) assists) | 71 | 63 | 0.735 | 0.265
Player 4 (Team A) offensive foul / Player 4 (Team A) turnover | 71 | 63 | 0.704 | 0.296
Player 7 (Team B) misses 11-foot two point shot | 71 | 63 | 0.732 | 0.268
Player 4 (Team B) offensive rebound | 71 | 63 | 0.707 | 0.293
Player 4 (Team B) makes 23-foot three point jumper (Player 7 (Team B) assists) | 71 | 66 | 0.64 | 0.36
Player 19 (Team A) misses driving layup / Team A offensive team rebound / Player 6 (Team B) loose ball foul | 71 | 66 | 0.64 | 0.36
Player 5 (Team A) misses 13-foot pullup jump shot / Player 7 (Team B) defensive rebound | 71 | 66 | 0.604 | 0.396
Player 5 (Team B) makes 26-foot three point jumper (Player 7 (Team B) assists) | 71 | 69 | 0.534 | 0.466
Player 4 (Team B) shooting foul / Player 19 (Team A) makes free throw 1 of 2 / Player 19 (Team A) makes free throw 2 of 2 | 73 | 69 | 0.571 | 0.429
Player 5 (Team B) misses 20-foot pullup jump shot | 73 | 69 | 0.601 | 0.399
Player 4 (Team A) defensive rebound | 73 | 69 | 0.61 | 0.39
Player 11 (Team B) shooting foul / Player 19 (Team A) makes free throw 1 of 2 / Player 19 (Team A) makes free throw 2 of 2 | 75 | 69 | 0.641 | 0.359
Player 10 (Team A) shooting foul / Player 6 (Team B) makes free throw 1 of 2 / Player 6 (Team B) makes free throw 2 of 2 | 75 | 71 | 0.609 | 0.391
Player 3 (Team A) misses jumper / Player 4 (Team A) offensive rebound / (08:56) [Team A] COACH'S CHALLENGE (CALL OVERTURNED) [Team A] retain their timeout / Player 4 (Team A) makes dunk / Team A Full timeout | 77 | 71 | 0.685 | 0.315
Player 6 (Team B) misses driving floating jump shot | 77 | 71 | 0.676 | 0.324
Team B offensive team rebound | 77 | 71 | 0.647 | 0.353
Player 7 (Team B) misses 16-foot jumper | 77 | 71 | 0.677 | 0.323
Player 5 (Team A) defensive rebound | 77 | 71 | 0.687 | 0.313
Player 7 (Team B) shooting foul / Player 4 (Team A) makes free throw 1 of 2 / Player 14 (Team B) enters the game for Player 11 (Team B) / Player 4 (Team A) makes free throw 2 of 2 | 79 | 71 | 0.721 | 0.279
Player 19 (Team A) shooting foul / Player 4 (Team B) makes free throw 1 of 2 / Player 4 (Team B) makes free throw 2 of 2 | 79 | 73 | 0.691 | 0.309
Player 3 (Team A) misses two point shot | 79 | 73 | 0.664 | 0.336
Player 7 (Team B) defensive rebound | 79 | 73 | 0.654 | 0.346
Player 7 (Team B) misses 8-foot hook shot | 79 | 73 | 0.685 | 0.315
Player 14 (Team B) offensive rebound | 79 | 73 | 0.656 | 0.344
Player 4 (Team B) misses 25-foot three point pullup jump shot | 79 | 73 | 0.686 | 0.314
Player 4 (Team A) defensive rebound | 79 | 73 | 0.696 | 0.304
Player 19 (Team A) lost ball turnover (Player 6 (Team B) steals) | 79 | 73 | 0.657 | 0.343
Player 4 (Team B) makes 11-foot running pullup jump shot | 79 | 75 | 0.62 | 0.38
Player 5 (Team A) misses 17-foot pullup jump shot | 79 | 75 | 0.594 | 0.406
Player 6 (Team B) defensive rebound | 79 | 75 | 0.585 | 0.415
Player 6 (Team B) makes 27-foot running pullup jump shot / Team A Full timeout | 79 | 78 | 0.507 | 0.493
Player 19 (Team A) misses driving layup | 79 | 78 | 0.478 | 0.522
Player 7 (Team B) defensive rebound | 79 | 78 | 0.467 | 0.533
Player 6 (Team B) misses running pullup jump shot / Player 4 (Team A) defensive rebound | 79 | 78 | 0.509 | 0.491
Player 10 (Team A) misses 26-foot three point jumper | 79 | 78 | 0.479 | 0.521
Player 5 (Team B) defensive rebound | 79 | 78 | 0.469 | 0.531
Player 4 (Team B) makes dunk (Player 5 (Team B) assists) | 79 | 80 | 0.431 | 0.569
Player 10 (Team A) makes 26-foot three pointer (Player 4 (Team A) assists) | 82 | 80 | 0.511 | 0.489
Player 7 (Team B) misses jumper | 82 | 80 | 0.544 | 0.456
Player 4 (Team B) offensive rebound | 82 | 80 | 0.512 | 0.488
Player 5 (Team B) makes 23-foot three point jumper (Player 4 (Team B) assists) | 82 | 83 | 0.432 | 0.568
Player 19 (Team A) misses two point shot | 82 | 83 | 0.401 | 0.599
Player 4 (Team A) offensive rebound | 82 | 83 | 0.433 | 0.567
Player 5 (Team A) makes 5-foot two point shot (Player 4 (Team A) assists) | 84 | 83 | 0.472 | 0.528
Player 6 (Team B) makes 16-foot pullup jump shot / Player 10 (Team A) shooting foul / Player 13 (Team B) enters the game for Player 7 (Team B) / Player 6 (Team B) makes free throw 1 of 1 | 84 | 86 | 0.391 | 0.609
Player 6 (Team B) shooting foul / Player 4 (Team A) makes free throw 1 of 2 / Player 4 (Team A) makes free throw 2 of 2 | 86 | 86 | 0.433 | 0.567
Player 4 (Team B) makes 17-foot pullup jump shot | 86 | 88 | 0.392 | 0.608
Player 19 (Team A) misses layup / Player 5 (Team B) defensive rebound | 86 | 88 | 0.351 | 0.649
Player 4 (Team B) makes 26-foot running pullup jump shot (Player 5 (Team B) assists) | 86 | 91 | 0.278 | 0.722
Player 19 (Team A) misses 25-foot three point pullup jump shot | 86 | 91 | 0.249 | 0.751
Player 4 (Team B) defensive rebound | 86 | 91 | 0.24 | 0.76
Player 4 (Team B) makes running pullup jump shot | 86 | 94 | 0.177 | 0.823
Team A Full timeout / Player 7 (Team A) enters the game for Player 5 (Team A) / Player 8 (Team A) enters the game for Player 10 (Team A) / Team A delay of game violation | 86 | 94 | 0.177 | 0.823
Player 19 (Team A) misses 23-foot three point jumper | 86 | 94 | 0.157 | 0.843
Player 4 (Team A) offensive rebound | 86 | 94 | 0.175 | 0.825
Player 4 (Team A) bad pass (Player 4 (Team B) steals) | 86 | 94 | 0.15 | 0.85
Player 19 (Team A) flagrant foul type 1 / Player 13 (Team B) makes free throw flagrant 1 of 2 / Player 12 (Team B) enters the game for Player 5 (Team B) / Player 11 (Team A) enters the game for Player 19 (Team A) / Player 12 (Team A) enters the game for Player 4 (Team A) / Player 13 (Team B) misses free throw flagrant 2 of 2 / Team B offensive team rebound | 86 | 95 | 0.124 | 0.876
Player 12 (Team B) misses 24-foot three point jumper | 86 | 95 | 0.143 | 0.857
Player 13 (Team B) offensive rebound | 86 | 95 | 0.122 | 0.878
Player 4 (Team B) makes 15-foot two point shot | 86 | 97 | 0.104 | 0.896
Player 13 (Team B) shooting foul / Player 7 (Team A) misses free throw 1 of 2 / Team A offensive team rebound / Player 7 (Team B) enters the game for Player 13 (Team B) / Player 7 (Team A) misses free throw 2 of 2 | 86 | 97 | 0.083 | 0.917
Player 6 (Team B) defensive rebound | 86 | 97 | 0.083 | 0.917
Player 6 (Team B) makes 24-foot three point jumper (Player 4 (Team B) assists) | 86 | 100 | 0.053 | 0.947
Player 3 (Team A) misses driving floating jump shot | 86 | 100 | 0.042 | 0.958
Player 7 (Team B) defensive rebound | 86 | 100 | 0.039 | 0.961
Player 4 (Team B) makes 4-foot driving dunk | 86 | 102 | 0.031 | 0.969
Player 7 (Team A) lost ball turnover (Player 14 (Team B) steals) | 86 | 102 | 0.021 | 0.979
Player 3 (Team A) personal foul / Player 14 (Team B) makes free throw 1 of 2 / Player 14 (Team B) makes free throw 2 of 2 | 86 | 104 | 0.017 | 0.983
Player 11 (Team A) misses 10-foot step back jumpshot | 86 | 104 | 0.013 | 0.987
Team A offensive team rebound / Player 7 (Team B) loose ball foul / Player 12 (Team A) makes free throw 1 of 2 / Player 12 (Team A) makes free throw 2 of 2 | 88 | 104 | 0.02 | 0.98
Player 12 (Team B) makes 23-foot three point jumper (Player 6 (Team B) assists) | 88 | 107 | 0.011 | 0.989
Player 7 (Team A) makes driving layup (Player 8 (Team A) assists) | 90 | 107 | 0.015 | 0.985
Player 4 (Team B) makes driving floating jump shot | 88 | 109 | 0.005 | 0.995
Player 14 (Team B) personal foul / Player 3 (Team A) makes free throw 1 of 2 / Player 3 (Team A) misses free throw 2 of 2 / Player 15 (Team B) enters the game for Player 14 (Team B) | 91 | 109 | 0.014 | 0.986
Player 12 (Team A) offensive rebound | 91 | 109 | 0.014 | 0.986
Player 15 (Team B) shooting foul / Player 12 (Team A) makes free throw 1 of 1 / Player 12 (Team A) makes two point shot | 94 | 109 | 0.026 | 0.974
Player 6 (Team B) makes 11-foot two point shot | 94 | 111 | 0.018 | 0.982
Player 11 (Team A) misses driving layup / Player 15 (Team B) defensive rebound | 94 | 111 | 0.012 | 0.988
End of the 3rd Quarter | 94 | 111 | 0.016 | 0.984
Player 13 (Team B) enters the game for Player 4 (Team B) / Player 5 (Team B) enters the game for Player 12 (Team B) / Player 14 (Team B) enters the game for Player 7 (Team B) / Player 19 (Team A) enters the game for Player 3 (Team A) | 94 | 111 | 0.016 | 0.984
Player 5 (Team B) misses 18-foot pullup jump shot | 94 | 111 | 0.015 | 0.985
Player 19 (Team A) defensive rebound | 94 | 111 | 0.016 | 0.984
Player 11 (Team A) misses 26-foot three point shot | 94 | 111 | 0.012 | 0.988
Player 7 (Team A) offensive rebound | 94 | 111 | 0.015 | 0.985
Player 11 (Team A) misses 30-foot three point jumper | 94 | 111 | 0.012 | 0.988
Player 13 (Team B) defensive rebound | 94 | 111 | 0.011 | 0.989
Player 13 (Team B) makes layup (Player 5 (Team B) assists) / Player 11 (Team A) flagrant foul type 1 / Player 13 (Team B) makes free throw flagrant 1 of 1 | 94 | 114 | 0.004 | 0.996
Player 6 (Team B) bad pass (Player 11 (Team A) steals) | 94 | 114 | 0.006 | 0.994
Player 13 (Team B) blocks Player 19 (Team A) 's 6-foot layup | 94 | 114 | 0.004 | 0.996
Player 12 (Team A) offensive rebound | 94 | 114 | 0.005 | 0.995
Player 8 (Team A) makes 25-foot three point jumper (Player 12 (Team A) assists) | 97 | 114 | 0.01 | 0.99
Player 5 (Team B) misses 26-foot three point jumper | 97 | 114 | 0.012 | 0.988
Player 14 (Team B) offensive rebound | 97 | 114 | 0.009 | 0.991
Player 15 (Team B) misses 26-foot three point jumper | 97 | 114 | 0.012 | 0.988
Player 13 (Team B) offensive rebound | 97 | 114 | 0.009 | 0.991
Player 13 (Team B) misses alley oop dunk shot | 97 | 114 | 0.012 | 0.988
Player 13 (Team B) offensive rebound | 97 | 114 | 0.009 | 0.991
